# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 1.5, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
1.45083e-07, 29, 3.14659e-08, 2.20378e-49, 896312, 5.18354e+24, 5.83901e-06, 1.28507e-05
1.45083e-07, 30, 3.61013e-08, 4.84408e-51, 743843, 5.93635e+24, 6.37562e-06, 1.50084e-05
1.45083e-07, 31, 4.12014e-08, 1.05854e-52, 621097, 6.76832e+24, 6.94201e-06, 1.59554e-05
1.45083e-07, 32, 4.68067e-08, 2.30049e-54, 521583, 7.68483e+24, 7.53882e-06, 1.84796e-05
1.45083e-07, 33, 5.30082e-08, 4.97383e-56, 440374, 8.6914e+24, 8.16668e-06, 1.95452e-05
1.45083e-07, 34, 5.97876e-08, 1.07016e-57, 373693, 9.79377e+24, 8.82622e-06, 2.24689e-05
1.45083e-07, 35, 6.71867e-08, 2.29202e-59, 318621, 1.09978e+25, 9.51806e-06, 2.36584e-05
1.45083e-07, 36, 7.51508e-08, 4.88771e-61, 272888, 1.23096e+25, 1.02428e-05, 2.70153e-05
1.45083e-07, 37, 8.37888e-08, 1.03804e-62, 234714, 1.37354e+25, 1.10011e-05, 2.83339e-05
1.45083e-07, 38, 9.33465e-08, 2.19603e-64, 202693, 1.52816e+25, 1.17935e-05, 3.21579e-05
1.45083e-07, 39, 1.0339e-07, 4.62873e-66, 175709, 1.69548e+25, 1.26206e-05, 3.36107e-05
1.45083e-07, 40, 1.14313e-07, 9.72222e-68, 152869, 1.87618e+25, 1.34831e-05, 3.79359e-05
1.45083e-07, 41, 1.26086e-07, 2.03528e-69, 133456, 2.07095e+25, 1.43814e-05, 3.95276e-05
1.45083e-07, 42, 1.38985e-07, 4.24722e-71, 116890, 2.28051e+25, 1.53162e-05, 4.43887e-05
1.45083e-07, 43, 1.52259e-07, 8.83634e-73, 102701, 2.50558e+25, 1.62881e-05, 4.6124e-05
1.45083e-07, 44, 1.6679e-07, 1.8331e-74, 90502.4, 2.74691e+25, 1.72977e-05, 5.15556e-05
1.45083e-07, 45, 1.82262e-07, 3.79229e-76, 79979.9, 3.00528e+25, 1.83454e-05, 5.34389e-05
1.45083e-07, 46, 1.98634e-07, 7.82477e-78, 70873.2, 3.28145e+25, 1.94319e-05, 5.94758e-05
1.45083e-07, 47, 2.16481e-07, 1.61043e-79, 62966.8, 3.57623e+25, 2.05578e-05, 6.15115e-05
1.45083e-07, 48, 2.34875e-07, 3.30646e-81, 56082, 3.89044e+25, 2.17236e-05, 6.81887e-05
1.45083e-07, 49, 2.54508e-07, 6.77288e-83, 50069.3, 4.22492e+25, 2.29298e-05, 7.0381e-05
1.45083e-07, 50, 2.75563e-07, 1.38425e-84, 44803.8, 4.58051e+25, 2.4177e-05, 7.77335e-05
1.45083e-07, 51, 2.97557e-07, 2.82309e-86, 40180.4, 4.9581e+25, 2.54657e-05, 8.00865e-05
1.45083e-07, 52, 3.21132e-07, 5.74567e-88, 36110.4, 5.35855e+25, 2.67965e-05, 8.81492e-05
1.45083e-07, 53, 3.45697e-07, 1.16706e-89, 32518.7, 5.78279e+25, 2.817e-05, 9.06669e-05
1.45083e-07, 54, 3.71657e-07, 2.36602e-91, 29341.7, 6.23174e+25, 2.95866e-05, 9.94749e-05
1.45083e-07, 55, 3.99293e-07, 4.78787e-93, 26525, 6.70633e+25, 3.10469e-05, 0.000102161
1.45083e-07, 56, 4.28122e-07, 9.67153e-95, 24022.4, 7.20753e+25, 3.25514e-05, 0.000111749
1.45083e-07, 57, 4.58742e-07, 1.95031e-96, 21794.1, 7.73631e+25, 3.41007e-05, 0.000114608
1.45083e-07, 58, 4.90026e-07, 3.92639e-98, 19806, 8.29366e+25, 3.56953e-05, 0.000125012
1.45083e-07, 59, 5.23324e-07, 7.89205e-100, 18028.7, 8.8806e+25, 3.73356e-05, 0.000128046
1.45083e-07, 60, 5.58336e-07, 1.58385e-101, 16436.9, 9.49815e+25, 3.90223e-05, 0.0001393
1.45083e-07, 61, 5.95669e-07, 3.17387e-103, 15008.5, 1.01474e+26, 4.07558e-05, 0.000142515
1.45083e-07, 62, 6.33829e-07, 6.35092e-105, 13724.5, 1.08293e+26, 4.25366e-05, 0.000154653
1.45083e-07, 63, 6.73175e-07, 1.26904e-106, 12568.4, 1.15451e+26, 4.43652e-05, 0.000158051
1.45083e-07, 64, 7.14892e-07, 2.53235e-108, 11525.6, 1.22957e+26, 4.62422e-05, 0.000171108
1.45083e-07, 65, 7.58832e-07, 5.04664e-110, 10583.5, 1.30824e+26, 4.81681e-05, 0.000174693
1.45083e-07, 66, 8.03789e-07, 1.00444e-111, 9731.07, 1.39062e+26, 5.01433e-05, 0.000188704
1.45083e-07, 67, 8.5103e-07, 1.99669e-113, 8958.61, 1.47684e+26, 5.21683e-05, 0.00019248
1.45083e-07, 68, 9.00779e-07, 3.96438e-115, 8257.59, 1.567e+26, 5.42437e-05, 0.000207478
1.45083e-07, 69, 9.51795e-07, 7.862e-117, 7620.48, 1.66123e+26, 5.637e-05, 0.000211448
1.45083e-07, 70, 1.00494e-06, 1.55739e-118, 7040.66, 1.75965e+26, 5.85476e-05, 0.000227467
1.45083e-07, 71, 1.06029e-06, 3.08166e-120, 6512.26, 1.86238e+26, 6.0777e-05, 0.000231635
1.45083e-07, 72, 1.11766e-06, 6.09125e-122, 6030.09, 1.96954e+26, 6.30587e-05, 0.00024871
1.45083e-07, 73, 1.17868e-06, 1.20275e-123, 5589.55, 2.08126e+26, 6.53931e-05, 0.000253079
1.45083e-07, 74, 1.23939e-06, 2.37249e-125, 5186.55, 2.19766e+26, 6.77809e-05, 0.000271243
1.45083e-07, 75, 1.303e-06, 4.67525e-127, 4817.44, 2.31889e+26, 7.02224e-05, 0.000275817
1.45083e-07, 76, 1.3695e-06, 9.20424e-129, 4478.97, 2.44505e+26, 7.27181e-05, 0.000295102
1.45083e-07, 77, 1.4387e-06, 1.81036e-130, 4168.26, 2.5763e+26, 7.52686e-05, 0.000299885
1.45083e-07, 78, 1.50977e-06, 3.5575e-132, 3882.69, 2.71277e+26, 7.78742e-05, 0.000320325
1.45083e-07, 79, 1.58424e-06, 6.98457e-134, 3619.97, 2.85458e+26, 8.05355e-05, 0.000325319
1.45083e-07, 80, 1.65958e-06, 1.37012e-135, 3377.99, 3.00189e+26, 8.32529e-05, 0.000346946
1.45083e-07, 81, 1.73759e-06, 2.6854e-137, 3154.9, 3.15482e+26, 8.60268e-05, 0.000352156
1.45083e-07, 82, 1.81849e-06, 5.25897e-139, 2949.02, 3.31352e+26, 8.88579e-05, 0.000375003
1.45083e-07, 83, 1.90189e-06, 1.02907e-140, 2758.83, 3.47814e+26, 9.17464e-05, 0.000380432
1.45083e-07, 84, 1.98822e-06, 2.01208e-142, 2582.96, 3.64881e+26, 9.46929e-05, 0.000404531
1.45083e-07, 85, 2.07577e-06, 3.9311e-144, 2420.19, 3.82569e+26, 9.76979e-05, 0.000410182
1.45083e-07, 86, 2.16716e-06, 7.67463e-146, 2269.41, 4.00893e+26, 0.000100762, 0.000435565
1.45083e-07, 87, 2.2614e-06, 1.49721e-147, 2129.6, 4.19866e+26, 0.000103885, 0.000441443
1.45083e-07, 88, 2.35844e-06, 2.91875e-149, 1999.86, 4.39506e+26, 0.000107068, 0.000468141
1.45083e-07, 89, 2.45836e-06, 5.686e-151, 1879.36, 4.59827e+26, 0.000110311, 0.000474247
1.45083e-07, 90, 2.5612e-06, 1.10693e-152, 1767.34, 4.80844e+26, 0.000113615, 0.000502292
1.45083e-07, 91, 2.67385e-06, 2.15349e-154, 1663.13, 5.02574e+26, 0.00011698, 0.000508632
1.45083e-07, 92, 2.77887e-06, 4.18679e-156, 1566.11, 5.25032e+26, 0.000120407, 0.000538054
1.45083e-07, 93, 2.88893e-06, 8.13469e-158, 1475.7, 5.48234e+26, 0.000123896, 0.000544631
1.45083e-07, 94, 3.00534e-06, 1.57953e-159, 1391.4, 5.72197e+26, 0.000127447, 0.00057546
1.45083e-07, 95, 3.12156e-06, 3.06514e-161, 1312.73, 5.96937e+26, 0.000131061, 0.000582278
1.45083e-07, 96, 3.24177e-06, 5.94443e-163, 1239.26, 6.22471e+26, 0.000134739, 0.000614545
1.45083e-07, 97, 3.36559e-06, 1.15217e-164, 1170.61, 6.48815e+26, 0.00013848, 0.000621607
1.45083e-07, 98, 3.49257e-06, 2.23187e-166, 1106.4, 6.75987e+26, 0.000142286, 0.000655342
1.45083e-07, 99, 3.63948e-06, 4.32094e-168, 1046.31, 7.04004e+26, 0.000146156, 0.000662652
1.45083e-07, 100, 3.75811e-06, 8.36077e-170, 990.047, 7.32882e+26, 0.000150092, 0.000697884
1.45083e-07, 101, 3.89273e-06, 1.61688e-171, 937.321, 7.6264e+26, 0.000154093, 0.000705447
1.45083e-07, 102, 4.03314e-06, 3.12522e-173, 887.882, 7.93295e+26, 0.00015816, 0.000742205
1.45083e-07, 103, 4.17853e-06, 6.03747e-175, 841.495, 8.24865e+26, 0.000162294, 0.000750023
1.45083e-07, 104, 4.34306e-06, 1.16576e-176, 797.945, 8.57369e+26, 0.000166494, 0.000788336
1.45083e-07, 105, 4.49011e-06, 2.24979e-178, 757.034, 8.90823e+26, 0.000170762, 0.000796414
1.74753e-07, 5, 2.69591e-11, 4.76788e+06, 1.17626e+10, 2.62114e+21, 7.27884e-08, 5.40147e-08
1.74753e-07, 6, 5.79569e-11, 2339.87, 4.31525e+09, 5.43519e+21, 1.12206e-07, 9.61577e-08
1.74753e-07, 7, 1.1056e-10, 1.08837, 1.84841e+09, 1.00694e+22, 1.62581e-07, 1.41605e-07
nan, nan, nan, nan, nan, nan, nan, nan
1.74753e-07, 9, 3.16699e-10, 1.9901e-07, 4.63986e+08, 2.75157e+22, 3.0029e-07, 2.9833e-07
1.74753e-07, 10, 4.91902e-10, 8.30718e-11, 2.59919e+08, 4.19382e+22, 3.89572e-07, 4.32382e-07
1.74753e-07, 11, 7.32408e-10, 3.39721e-14, 1.53879e+08, 6.14017e+22, 4.93714e-07, 5.47823e-07
nan, nan, nan, nan, nan, nan, nan, nan
1.74753e-07, 13, 1.46917e-09, 5.43839e-21, 6.13974e+07, 1.1978e+23, 7.50139e-07, 9.14969e-07
1.74753e-07, 14, 2.00017e-09, 2.74799e-24, 4.08446e+07, 1.6111e+23, 9.04142e-07, 1.20666e-06
1.74753e-07, 15, 2.6633e-09, 1.7334e-26, 2.79471e+07, 2.12312e+23, 1.07645e-06, 1.42558e-06
1.74753e-07, 16, 3.47721e-09, 4.25598e-28, 1.95965e+07, 2.74846e+23, 1.26788e-06, 1.82309e-06
1.74753e-07, 17, 4.46746e-09, 1.07376e-29, 1.40401e+07, 3.50272e+23, 1.47921e-06, 2.10616e-06
1.74753e-07, 18, 5.66224e-09, 2.66335e-31, 1.02527e+07, 4.40251e+23, 1.71124e-06, 2.62834e-06
nan, nan, nan, nan, nan, nan, nan, nan
1.74753e-07, 20, 8.73255e-09, 1.56487e-34, 5.74347e+06, 6.71011e+23, 2.2404e-06, 3.64982e-06
1.74753e-07, 21, 1.06705e-08, 3.71777e-36, 4.3917e+06, 8.15619e+23, 2.53903e-06, 4.08552e-06
1.74753e-07, 22, 1.29159e-08, 8.72924e-38, 3.40028e+06, 9.82428e+23, 2.86132e-06, 4.91521e-06
1.74753e-07, 23, 1.54813e-08, 2.0277e-39, 2.66279e+06, 1.1736e+24, 3.208e-06, 5.43916e-06
1.74753e-07, 24, 1.84217e-08, 4.66391e-41, 2.10706e+06, 1.39141e+24, 3.57977e-06, 6.45225e-06
1.74753e-07, 25, 2.17672e-08, 1.06306e-42, 1.68333e+06, 1.63821e+24, 3.97733e-06, 7.07227e-06
1.74753e-07, 26, 2.55427e-08, 2.40288e-44, 1.35671e+06, 1.91648e+24, 4.40136e-06, 8.28873e-06
1.74753e-07, 27, 2.97712e-08, 5.38935e-46, 1.1024e+06, 2.22877e+24, 4.85254e-06, 9.0125e-06
1.74753e-07, 28, 3.44764e-08, 1.20009e-47, 902548, 2.57776e+24, 5.33154e-06, 1.04524e-05
1.74753e-07, 29, 3.97285e-08, 2.65446e-49, 744133, 2.96621e+24, 5.83901e-06, 1.12875e-05
1.74753e-07, 30, 4.55936e-08, 5.83471e-51, 617551, 3.397e+24, 6.37562e-06, 1.29708e-05
1.74753e-07, 31, 5.20252e-08, 1.27502e-52, 515645, 3.87308e+24, 6.94201e-06, 1.39248e-05
1.74753e-07, 32, 5.90879e-08, 2.77095e-54, 433027, 4.39754e+24, 7.53882e-06, 1.58715e-05
1.74753e-07, 33, 6.68858e-08, 5.99099e-56, 365606, 4.97354e+24, 8.16668e-06, 1.69518e-05
1.74753e-07, 34, 7.54265e-08, 1.28901e-57, 310246, 5.60435e+24, 8.82622e-06, 1.91817e-05
1.74753e-07, 35, 8.47268e-08, 2.76074e-59, 264525, 6.29335e+24, 9.51806e-06, 2.03956e-05
1.74753e-07, 36, 9.47842e-08, 5.88727e-61, 226557, 7.04401e+24, 1.02428e-05, 2.29285e-05
1.74753e-07, 37, 1.06292e-07, 1.25032e-62, 194864, 7.8599e+24, 1.10011e-05, 2.42832e-05
1.74753e-07, 38, 1.18094e-07, 2.64512e-64, 168279, 8.74469e+24, 1.17935e-05, 2.71387e-05
1.74753e-07, 39, 1.30413e-07, 5.57532e-66, 145876, 9.70216e+24, 1.26206e-05, 2.86414e-05
1.74753e-07, 40, 1.44295e-07, 1.17105e-67, 126914, 1.07362e+25, 1.34831e-05, 3.18388e-05
1.74753e-07, 41, 1.59134e-07, 2.4515e-69, 110797, 1.18507e+25, 1.43814e-05, 3.34965e-05
1.74753e-07, 42, 1.74931e-07, 5.11579e-71, 97044.2, 1.30499e+25, 1.53162e-05, 3.70549e-05
1.74753e-07, 43, 1.9191e-07, 1.06434e-72, 85263.7, 1.43378e+25, 1.62881e-05, 3.88747e-05
1.74753e-07, 44, 2.10114e-07, 2.20798e-74, 75136.6, 1.57188e+25, 1.72977e-05, 4.2813e-05
1.74753e-07, 45, 2.29579e-07, 4.56783e-76, 66400.6, 1.71973e+25, 1.83454e-05, 4.48018e-05
1.74753e-07, 46, 2.51394e-07, 9.42496e-78, 58840.1, 1.87777e+25, 1.94319e-05, 4.91386e-05
1.74753e-07, 47, 2.73322e-07, 1.93977e-79, 52276.1, 2.04645e+25, 2.05578e-05, 5.13032e-05
1.74753e-07, 48, 2.95724e-07, 3.98264e-81, 46560.2, 2.22625e+25, 2.17236e-05, 5.60569e-05
1.74753e-07, 49, 3.20501e-07, 8.15796e-83, 41568.4, 2.41765e+25, 2.29298e-05, 5.84042e-05
1.74753e-07, 50, 3.47038e-07, 1.66734e-84, 37196.9, 2.62114e+25, 2.4177e-05, 6.35927e-05
1.74753e-07, 51, 3.74673e-07, 3.40043e-86, 33358.4, 2.8372e+25, 2.54657e-05, 6.61295e-05
1.74753e-07, 52, 4.04143e-07, 6.92068e-88, 29979.4, 3.06636e+25, 2.67965e-05, 7.17706e-05
1.74753e-07, 53, 4.35084e-07, 1.40573e-89, 26997.6, 3.30913e+25, 2.817e-05, 7.45036e-05
1.74753e-07, 54, 4.67792e-07, 2.84988e-91, 24359.9, 3.56603e+25, 2.95866e-05, 8.06147e-05
1.74753e-07, 55, 5.02288e-07, 5.767e-93, 22021.5, 3.83761e+25, 3.10469e-05, 8.35504e-05
1.74753e-07, 56, 5.38763e-07, 1.16494e-94, 19943.8, 4.12441e+25, 3.25514e-05, 9.01486e-05
1.74753e-07, 57, 5.76903e-07, 2.34916e-96, 18093.8, 4.427e+25, 3.41007e-05, 9.32938e-05
1.74753e-07, 58, 6.16402e-07, 4.72936e-98, 16443.3, 4.74594e+25, 3.56953e-05, 0.000100396
1.74753e-07, 59, 6.58263e-07, 9.506e-100, 14967.7, 5.0818e+25, 3.73356e-05, 0.000103757
1.74753e-07, 60, 7.02202e-07, 1.90775e-101, 13646.2, 5.43519e+25, 3.90223e-05, 0.000111379
1.74753e-07, 61, 7.48661e-07, 3.82294e-103, 12460.3, 5.8067e+25, 4.07558e-05, 0.000114963
1.74753e-07, 62, 7.96607e-07, 7.64971e-105, 11394.3, 6.19693e+25, 4.25366e-05, 0.000123122
1.74753e-07, 63, 8.50657e-07, 1.52856e-106, 10434.5, 6.60651e+25, 4.43652e-05, 0.000126934
1.74753e-07, 64, 8.98759e-07, 3.05023e-108, 9568.7, 7.03606e+25, 4.62422e-05, 0.000135645
1.74753e-07, 65, 9.53299e-07, 6.07869e-110, 8786.57, 7.48623e+25, 4.81681e-05, 0.000139693
1.74753e-07, 66, 1.01021e-06, 1.20986e-111, 8078.88, 7.95767e+25, 5.01433e-05, 0.000148972
1.74753e-07, 67, 1.07001e-06, 2.40503e-113, 7437.58, 8.45102e+25, 5.21683e-05, 0.000153261
1.74753e-07, 68, 1.13199e-06, 4.77511e-115, 6855.58, 8.96697e+25, 5.42437e-05, 0.000163123
1.74753e-07, 69, 1.19547e-06, 9.46981e-117, 6326.64, 9.50619e+25, 5.637e-05, 0.00016766
1.74753e-07, 70, 1.2622e-06, 1.87589e-118, 5845.26, 1.00694e+26, 5.85476e-05, 0.000178119
1.74753e-07, 71, 1.33152e-06, 3.71187e-120, 5406.58, 1.06572e+26, 6.0777e-05, 0.00018291
1.74753e-07, 72, 1.41086e-06, 7.33693e-122, 5006.28, 1.12704e+26, 6.30587e-05, 0.000193982
1.74753e-07, 73, 1.47936e-06, 1.44872e-123, 4640.53, 1.19097e+26, 6.53931e-05, 0.000199033
1.74753e-07, 74, 1.55652e-06, 2.85767e-125, 4305.95, 1.25758e+26, 6.77809e-05, 0.000210731
1.74753e-07, 75, 1.63603e-06, 5.63135e-127, 3999.51, 1.32695e+26, 7.02224e-05, 0.000216049
1.74753e-07, 76, 1.71876e-06, 1.10865e-128, 3718.51, 1.39915e+26, 7.27181e-05, 0.000228387
1.74753e-07, 77, 1.80488e-06, 2.18058e-130, 3460.55, 1.47426e+26, 7.52686e-05, 0.000233978
1.74753e-07, 78, 1.89383e-06, 4.28502e-132, 3223.47, 1.55235e+26, 7.78742e-05, 0.000246969
1.74753e-07, 79, 1.98705e-06, 8.41293e-134, 3005.35, 1.6335e+26, 8.05355e-05, 0.000252839
1.74753e-07, 80, 2.08162e-06, 1.65031e-135, 2804.46, 1.71779e+26, 8.32529e-05, 0.000266496
1.74753e-07, 81, 2.1794e-06, 3.23457e-137, 2619.25, 1.8053e+26, 8.60268e-05, 0.000272651
1.74753e-07, 82, 2.28065e-06, 6.33445e-139, 2448.32, 1.89612e+26, 8.88579e-05, 0.000286987
1.74753e-07, 83, 2.38468e-06, 1.23952e-140, 2290.42, 1.99032e+26, 9.17464e-05, 0.000293433
1.74753e-07, 84, 2.49217e-06, 2.42356e-142, 2144.41, 2.08798e+26, 9.46929e-05, 0.000308461
1.74753e-07, 85, 2.60302e-06, 4.73503e-144, 2009.28, 2.1892e+26, 9.76979e-05, 0.000315204
1.74753e-07, 86, 2.71753e-06, 9.24412e-146, 1884.1, 2.29405e+26, 0.000100762, 0.000330937
1.74753e-07, 87, 2.83542e-06, 1.80339e-147, 1768.03, 2.40263e+26, 0.000103885, 0.000337982
1.74753e-07, 88, 2.95679e-06, 3.51564e-149, 1660.31, 2.51502e+26, 0.000107068, 0.000354431
1.74753e-07, 89, 3.08185e-06, 6.84881e-151, 1560.27, 2.6313e+26, 0.000110311, 0.000361784
1.74753e-07, 90, 3.2099e-06, 1.3333e-152, 1467.27, 2.75157e+26, 0.000113615, 0.00037896
1.74753e-07, 91, 3.34655e-06, 2.59389e-154, 1380.76, 2.87591e+26, 0.00011698, 0.000386629
1.74753e-07, 92, 3.48042e-06, 5.043e-156, 1300.21, 3.00442e+26, 0.000120407, 0.000404544
1.74753e-07, 93, 3.6188e-06, 9.79827e-158, 1225.15, 3.1372e+26, 0.000123896, 0.000412532
1.74753e-07, 94, 3.76333e-06, 1.90255e-159, 1155.16, 3.27432e+26, 0.000127447, 0.000431196
1.74753e-07, 95, 3.90935e-06, 3.69197e-161, 1089.85, 3.41589e+26, 0.000131061, 0.000439511
1.74753e-07, 96, 4.06138e-06, 7.16009e-163, 1028.85, 3.56201e+26, 0.000134739, 0.000458936
1.74753e-07, 97, 4.21621e-06, 1.38779e-164, 971.855, 3.71276e+26, 0.00013848, 0.000467582
1.74753e-07, 98, 4.37495e-06, 2.6883e-166, 918.55, 3.86825e+26, 0.000142286, 0.000487778
1.74753e-07, 99, 4.54858e-06, 5.20458e-168, 868.665, 4.02857e+26, 0.000146156, 0.000496761
1.74753e-07, 100, 4.70413e-06, 1.00706e-169, 821.951, 4.19382e+26, 0.000150092, 0.000517738
1.74753e-07, 101, 4.87338e-06, 1.94754e-171, 778.178, 4.36411e+26, 0.000154093, 0.000527064
1.74753e-07, 102, 5.04885e-06, 3.76433e-173, 737.132, 4.53953e+26, 0.00015816, 0.000548832
1.74753e-07, 103, 5.23142e-06, 7.27215e-175, 698.621, 4.72018e+26, 0.000162294, 0.000558506
1.74753e-07, 104, 5.42556e-06, 1.40416e-176, 662.465, 4.90618e+26, 0.000166494, 0.000581074
1.74753e-07, 105, 5.60989e-06, 2.70988e-178, 628.5, 5.09762e+26, 0.000170762, 0.000591103
2.1049e-07, 5, 3.42782e-11, 3.28631e+06, 9.76551e+09, 1.49991e+21, 7.27884e-08, 5.19777e-08
2.1049e-07, 6, 7.35129e-11, 1612.8, 3.5826e+09, 3.11022e+21, 1.12206e-07, 9.08054e-08
2.1049e-07, 7, 1.40252e-10, 0.750224, 1.53458e+09, 5.76206e+21, 1.62581e-07, 1.34093e-07
2.1049e-07, 8, 2.45283e-10, 0.000335183, 7.36267e+08, 9.82982e+21, 2.24945e-07, 2.0628e-07
2.1049e-07, 9, 4.01439e-10, 1.3717e-07, 3.85209e+08, 1.57455e+22, 3.0029e-07, 2.78313e-07
2.1049e-07, 10, 6.24342e-10, 5.72582e-11, 2.15789e+08, 2.39986e+22, 3.89572e-07, 3.95667e-07
2.1049e-07, 11, 9.29382e-10, 2.34157e-14, 1.27753e+08, 3.51363e+22, 4.93714e-07, 5.04017e-07
2.1049e-07, 12, 1.33365e-09, 9.41616e-18, 7.9165e+07, 4.97635e+22, 6.13613e-07, 6.78749e-07
2.1049e-07, 13, 1.86329e-09, 3.76042e-21, 5.09732e+07, 6.85424e+22, 7.50139e-07, 8.30957e-07
2.1049e-07, 14, 2.53194e-09, 2.217e-24, 3.39099e+07, 9.2193e+22, 9.04142e-07, 1.07549e-06
2.1049e-07, 15, 3.37102e-09, 2.04551e-26, 2.32022e+07, 1.21493e+23, 1.07645e-06, 1.27902e-06
2.1049e-07, 16, 4.40612e-09, 5.12471e-28, 1.62694e+07, 1.57277e+23, 1.26788e-06, 1.60583e-06
2.1049e-07, 17, 5.66218e-09, 1.29335e-29, 1.16563e+07, 2.00439e+23, 1.47921e-06, 1.86806e-06
2.1049e-07, 18, 7.16153e-09, 3.20801e-31, 8.512e+06, 2.51928e+23, 1.71124e-06, 2.28959e-06
2.1049e-07, 19, 8.95448e-09, 7.83187e-33, 6.32246e+06, 3.12752e+23, 1.96472e-06, 2.61777e-06
2.1049e-07, 20, 1.10464e-08, 1.8849e-34, 4.76832e+06, 3.83977e+23, 2.2404e-06, 3.14631e-06
2.1049e-07, 21, 1.349e-08, 4.47807e-36, 3.64607e+06, 4.66727e+23, 2.53903e-06, 3.54757e-06
2.1049e-07, 22, 1.63245e-08, 1.05144e-37, 2.82297e+06, 5.62181e+23, 2.86132e-06, 4.19524e-06
2.1049e-07, 23, 1.95947e-08, 2.44237e-39, 2.21069e+06, 6.71579e+23, 3.208e-06, 4.67657e-06
2.1049e-07, 24, 2.33133e-08, 5.6177e-41, 1.74932e+06, 7.96216e+23, 3.57977e-06, 5.45525e-06
2.1049e-07, 25, 2.74991e-08, 1.28046e-42, 1.39753e+06, 9.37445e+23, 3.97733e-06, 6.02352e-06
2.1049e-07, 26, 3.2262e-08, 2.89428e-44, 1.12636e+06, 1.09668e+24, 4.40136e-06, 6.94479e-06
2.1049e-07, 27, 3.75971e-08, 6.49149e-46, 915230, 1.27538e+24, 4.85254e-06, 7.60674e-06
2.1049e-07, 28, 4.3609e-08, 1.44551e-47, 749311, 1.47509e+24, 5.33154e-06, 8.68191e-06
2.1049e-07, 29, 5.02336e-08, 3.1973e-49, 617792, 1.69737e+24, 5.83901e-06, 9.44413e-06
2.1049e-07, 30, 5.75534e-08, 7.02792e-51, 512701, 1.94389e+24, 6.37562e-06, 1.06842e-05
2.1049e-07, 31, 6.56596e-08, 1.53577e-52, 428097, 2.21632e+24, 6.94201e-06, 1.15531e-05
2.1049e-07, 32, 7.45869e-08, 3.33762e-54, 359506, 2.51643e+24, 7.53882e-06, 1.29687e-05
2.1049e-07, 33, 8.45257e-08, 7.21617e-56, 303532, 2.84604e+24, 8.16668e-06, 1.39507e-05
nan, nan, nan, nan, nan, nan, nan, nan
2.1049e-07, 35, 1.069e-07, 3.32532e-59, 219613, 3.60129e+24, 9.51806e-06, 1.66534e-05
2.1049e-07, 36, 1.19557e-07, 7.09123e-61, 188091, 4.03084e+24, 1.02428e-05, 1.84508e-05
2.1049e-07, 37, 1.33818e-07, 1.50602e-62, 161779, 4.49772e+24, 1.10011e-05, 1.96773e-05
2.1049e-07, 38, 1.48677e-07, 3.18606e-64, 139708, 5.00403e+24, 1.17935e-05, 2.16801e-05
2.1049e-07, 39, 1.64386e-07, 6.71549e-66, 121109, 5.55193e+24, 1.26206e-05, 2.30378e-05
nan, nan, nan, nan, nan, nan, nan, nan
2.1049e-07, 41, 2.00541e-07, 2.95284e-69, 91985.8, 6.78143e+24, 1.43814e-05, 2.67502e-05
2.1049e-07, 42, 2.20448e-07, 6.16199e-71, 80567.7, 7.46763e+24, 1.53162e-05, 2.91916e-05
2.1049e-07, 43, 2.41871e-07, 1.282e-72, 70787.4, 8.20464e+24, 1.62881e-05, 3.08289e-05
2.1049e-07, 44, 2.65018e-07, 2.65952e-74, 62379.6, 8.9949e+24, 1.72977e-05, 3.35027e-05
2.1049e-07, 45, 2.89284e-07, 5.50197e-76, 55126.9, 9.84092e+24, 1.83454e-05, 3.52883e-05
2.1049e-07, 46, 3.1614e-07, 1.13524e-77, 48850, 1.07453e+25, 1.94319e-05, 3.82028e-05
2.1049e-07, 47, 3.43718e-07, 2.33646e-79, 43400.5, 1.17105e+25, 2.05578e-05, 4.01419e-05
2.1049e-07, 48, 3.72474e-07, 4.7971e-81, 38655, 1.27394e+25, 2.17236e-05, 4.33051e-05
2.1049e-07, 49, 4.03862e-07, 9.82629e-83, 34510.7, 1.38347e+25, 2.29298e-05, 4.54031e-05
2.1049e-07, 50, 4.36801e-07, 2.00831e-84, 30881.5, 1.49991e+25, 2.4177e-05, 4.88226e-05
2.1049e-07, 51, 4.71649e-07, 4.09583e-86, 27694.7, 1.62355e+25, 2.54657e-05, 5.10847e-05
2.1049e-07, 52, 5.08646e-07, 8.33598e-88, 24889.4, 1.75468e+25, 2.67965e-05, 5.47679e-05
2.1049e-07, 53, 5.47624e-07, 1.69321e-89, 22413.8, 1.8936e+25, 2.817e-05, 5.71989e-05
2.1049e-07, 54, 5.88659e-07, 3.43269e-91, 20224, 2.04061e+25, 2.95866e-05, 6.11528e-05
2.1049e-07, 55, 6.31961e-07, 6.94638e-93, 18282.6, 2.19602e+25, 3.10469e-05, 6.37578e-05
2.1049e-07, 56, 6.77548e-07, 1.40317e-94, 16557.7, 2.36014e+25, 3.25514e-05, 6.79893e-05
2.1049e-07, 57, 7.25284e-07, 2.82957e-96, 15021.8, 2.53329e+25, 3.41007e-05, 7.0773e-05
