# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.1, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
1.55568, 24, 2554.03, 4.04243e-21, 0.236691, 1314.86, 0.0357978, 0.00929135
1.55568, 25, 2967.24, 2.50338e-22, 0.189092, 1548.08, 0.0397733, 0.0103274
1.55568, 26, 3430.09, 1.53742e-23, 0.152402, 1811.04, 0.0440136, 0.0119962
1.55568, 27, 3943.92, 9.36924e-25, 0.123835, 2106.15, 0.0485254, 0.0125948
1.55568, 28, 4527.95, 5.66893e-26, 0.101385, 2435.94, 0.0533153, 0.0138381
1.55568, 29, 5126.06, 3.40719e-27, 0.0835899, 2803.02, 0.0583901, 0.0151552
1.55568, 30, 5792.82, 2.03508e-28, 0.0693707, 3210.1, 0.0637562, 0.016548
1.55568, 31, 6522.03, 1.20846e-29, 0.0579233, 3660, 0.0694201, 0.0180269
1.55568, 32, 7316.73, 7.13684e-31, 0.0486427, 4155.6, 0.0753882, 0.0195671
1.55568, 33, 8165.32, 4.19319e-32, 0.0410692, 4699.91, 0.0816668, 0.0212027
1.55568, 34, 9093.34, 2.45177e-33, 0.0348505, 5296.02, 0.0882622, 0.0229086
1.55568, 35, 10068.7, 1.42702e-34, 0.0297145, 5947.11, 0.0951806, 0.0252309
1.55568, 36, 11123.4, 8.27006e-36, 0.0254495, 6656.47, 0.102428, 0.0265854
1.55568, 37, 12269.7, 4.77323e-37, 0.0218894, 7427.47, 0.110011, 0.0285535
1.55568, 38, 13450.5, 2.74433e-38, 0.0189031, 8263.58, 0.117935, 0.0306102
1.55568, 39, 14725.3, 1.57204e-39, 0.0163865, 9168.37, 0.126206, 0.036585
1.55568, 40, 16080.6, 8.97383e-41, 0.0142565, 10145.5, 0.134831, 0.0349954
1.55568, 41, 17516.2, 5.10563e-42, 0.012446, 11198.7, 0.143814, 0.0373271
1.55568, 42, 19027, 2.89566e-43, 0.0109011, 12331.9, 0.153162, 0.0456762
1.55568, 43, 20626.5, 1.63733e-44, 0.00957781, 13549, 0.162881, 0.042276
1.55568, 44, 22312.9, 9.23154e-46, 0.00844021, 14854, 0.172977, 0.0448963
1.55568, 45, 24094.4, 5.19059e-47, 0.00745889, 16251.1, 0.183454, 0.0476158
1.55568, 46, 25936.8, 2.91083e-48, 0.00660959, 17744.6, 0.194319, 0.0504358
1.55568, 47, 27891.2, 1.62825e-49, 0.00587225, 19338.6, 0.205578, 0.053358
1.55568, 48, 29924.7, 9.08607e-51, 0.00523017, 21037.7, 0.217236, 0.0627922
1.55568, 49, 32057.8, 5.05853e-52, 0.00466943, 22846.4, 0.229298, 0.0595724
1.55568, 50, 34285.5, 2.81e-53, 0.00417838, 24769.3, 0.24177, 0.0627516
1.55568, 51, 36608.9, 1.55761e-54, 0.0037472, 26811.1, 0.254657, 0.0660965
1.55568, 52, 39033.9, 8.61624e-56, 0.00336763, 28976.6, 0.267965, 0.0695507
1.55568, 53, 41546.5, 4.75683e-57, 0.00303267, 31270.7, 0.2817, 0.0731277
1.55568, 54, 44165.3, 2.62113e-58, 0.00273638, 33698.4, 0.295866, 0.0767924
1.55568, 55, 46891.3, 1.44166e-59, 0.00247371, 36264.7, 0.310469, 0.0805826
1.55568, 56, 49705.1, 7.91529e-61, 0.00224031, 38975, 0.325514, 0.0844877
1.55568, 57, 52633.9, 4.33838e-62, 0.0020325, 41834.4, 0.341007, 0.0885089
1.55568, 58, 55654.3, 2.37395e-63, 0.00184709, 44848.3, 0.356953, 0.0926475
1.55568, 59, 58779.5, 1.29695e-64, 0.00168134, 48022.2, 0.373356, 0.098519
1.55568, 60, 62025.8, 7.07464e-66, 0.00153289, 51361.6, 0.390223, 0.101283
1.55568, 61, 65364.4, 3.85334e-67, 0.00139968, 54872.3, 0.407558, 0.105782
1.55568, 62, 68819.1, 2.09577e-68, 0.00127994, 58559.9, 0.425366, 0.110404
1.55568, 63, 72373.9, 1.13826e-69, 0.00117211, 62430.4, 0.443652, 0.11515
1.55568, 64, 76041.2, 6.17381e-71, 0.00107486, 66489.6, 0.462422, 0.120022
1.55568, 65, 79873.2, 3.3442e-72, 0.000987005, 70743.6, 0.481681, 0.125021
1.55568, 66, 83762.8, 1.80917e-73, 0.000907509, 75198.6, 0.501433, 0.130147
1.55568, 67, 87761.1, 9.7753e-75, 0.000835471, 79860.7, 0.521683, 0.135404
1.55568, 68, 91817.7, 5.27545e-76, 0.000770094, 84736.3, 0.542437, 0.14079
1.55568, 69, 96053.4, 2.84369e-77, 0.000710678, 89831.8, 0.5637, 0.146309
1.55568, 70, 100371, 1.53114e-78, 0.000656604, 95153.8, 0.585476, 0.151961
1.55568, 71, 104838, 8.23509e-80, 0.000607326, 100709, 0.607769, 0.157747
1.55568, 72, 109387, 4.42444e-81, 0.000562359, 106503, 0.630586, 0.163669
1.55568, 73, 114097, 2.37463e-82, 0.000521275, 112545, 0.653931, 0.174802
1.55568, 74, 118835, 1.27319e-83, 0.000483691, 118839, 0.677809, 0.182803
1.55568, 75, 123750, 6.8197e-85, 0.000449268, 125395, 0.702224, 0.182263
1.55568, 76, 128776, 3.64938e-86, 0.000417703, 132217, 0.727181, 0.188741
1.55568, 77, 133904, 1.95105e-87, 0.000388726, 139315, 0.752686, 0.195361
1.55568, 78, 139144, 1.04213e-88, 0.000362095, 146694, 0.778742, 0.202123
1.55568, 79, 144601, 5.56144e-90, 0.000337593, 154363, 0.805355, 0.209031
1.55568, 80, 149972, 2.96537e-91, 0.000315027, 162328, 0.832529, 0.218859
1.55568, 81, 155611, 1.5798e-92, 0.000294222, 170598, 0.860268, 0.223284
1.55568, 82, 161282, 8.4095e-94, 0.000275021, 179180, 0.888579, 0.230737
1.55568, 83, 167112, 4.47289e-95, 0.000257284, 188082, 0.917464, 0.238154
1.55568, 84, 173089, 2.3772e-96, 0.000240883, 197311, 0.946929, 0.245777
1.55568, 85, 179130, 1.26244e-97, 0.000225704, 206876, 0.976979, 0.253576
1.55568, 86, 186011, 6.69928e-99, 0.000211642, 216784, 1.00762, 0.261528
1.55568, 87, 191632, 3.55247e-100, 0.000198603, 227044, 1.03885, 0.269635
1.55568, 88, 198039, 1.88244e-101, 0.000186504, 237665, 1.07068, 0.277896
1.55568, 89, 204532, 9.96801e-103, 0.000175266, 248653, 1.10311, 0.286314
1.55568, 90, 211265, 5.27472e-104, 0.00016482, 260018, 1.13615, 0.294889
1.55568, 91, 218020, 2.78933e-105, 0.000155101, 271769, 1.1698, 0.316562
1.55568, 92, 224896, 1.47407e-106, 0.000146053, 283913, 1.20407, 0.314868
1.55568, 93, 232073, 7.78495e-108, 0.000137622, 296460, 1.23896, 0.329276
1.55568, 94, 238893, 4.10887e-109, 0.00012976, 309418, 1.27447, 0.33079
1.55568, 95, 246210, 2.16732e-110, 0.000122423, 322796, 1.31061, 0.340171
1.55568, 96, 253526, 1.14252e-111, 0.000115572, 336604, 1.34739, 0.349716
1.55568, 97, 260929, 6.01932e-113, 0.000109169, 350849, 1.3848, 0.359433
1.55568, 98, 268572, 3.16944e-114, 0.000103181, 365543, 1.42286, 0.369305
1.55568, 99, 276200, 1.66791e-115, 9.75774e-05, 380693, 1.46156, 0.379442
1.55568, 100, 284102, 8.77245e-117, 9.233e-05, 396309, 1.50092, 0.389565
1.55568, 101, 291948, 4.61142e-118, 8.74128e-05, 412401, 1.54093, 0.39995
1.55568, 102, 300064, 2.4228e-119, 8.28022e-05, 428978, 1.5816, 0.410506
1.55568, 103, 308668, 1.27225e-120, 7.84762e-05, 446049, 1.62294, 0.421235
1.55568, 104, 316521, 6.67741e-122, 7.44148e-05, 463625, 1.66494, 0.432137
1.55568, 105, 324861, 3.50288e-123, 7.05995e-05, 481716, 1.70762, 0.443214
1.87382, 5, 6.58057, 302.166, 1096.98, 1.41739, 0.000727884, 0.000188923
1.87382, 6, 13.8322, 2.10825, 402.442, 2.9391, 0.00112206, 0.000291233
1.87382, 7, 25.7892, 0.115513, 172.383, 5.44505, 0.0016258, 0.000421979
1.87382, 8, 44.2087, 0.0109461, 82.7065, 9.28901, 0.00224945, 0.000583846
1.87382, 9, 71.0404, 0.000992376, 43.2714, 14.8792, 0.0030029, 0.000779406
1.87382, 10, 108.277, 8.48601e-05, 24.2401, 22.6783, 0.00389572, 0.00101114
1.87382, 11, 157.823, 6.91196e-06, 14.3508, 33.2032, 0.00493714, 0.00128144
1.87382, 12, 223.402, 5.40584e-07, 8.89279, 47.0256, 0.00613613, 0.00159264
1.87382, 13, 305.44, 4.08495e-08, 5.72593, 64.7714, 0.00750139, 0.00194699
1.87382, 14, 407.948, 2.99705e-09, 3.80917, 87.1208, 0.00904142, 0.00234671
1.87382, 15, 533.544, 2.14329e-10, 2.60635, 114.809, 0.0107645, 0.00279394
1.87382, 16, 686.612, 1.49875e-11, 1.82757, 148.624, 0.0126788, 0.00329079
1.87382, 17, 865.561, 1.02748e-12, 1.30938, 189.411, 0.0147921, 0.00383932
1.87382, 18, 1077.82, 6.92104e-14, 0.956172, 238.067, 0.0171124, 0.00444185
1.87382, 19, 1324.92, 4.58898e-15, 0.710215, 295.545, 0.0196472, 0.00509945
1.87382, 20, 1610.31, 2.99978e-16, 0.535636, 362.852, 0.022404, 0.00581499
1.87382, 21, 1944.22, 1.93588e-17, 0.40957, 441.049, 0.0253903, 0.00659008
1.87382, 22, 2309.32, 1.23476e-18, 0.31711, 531.252, 0.0286132, 0.0074266
1.87382, 23, 2725.9, 7.79195e-20, 0.248331, 634.63, 0.03208, 0.00832642
1.87382, 24, 3195.32, 4.86912e-21, 0.196505, 752.41, 0.0357978, 0.00929505
1.87382, 25, 3717.82, 3.01534e-22, 0.156987, 885.869, 0.0397733, 0.0103232
1.87382, 26, 4305.38, 1.85183e-23, 0.126526, 1036.34, 0.0440136, 0.0114238
1.87382, 27, 4936.83, 1.12853e-24, 0.10281, 1205.22, 0.0485254, 0.0125948
1.87382, 28, 5648.2, 6.82824e-26, 0.0841716, 1393.93, 0.0533153, 0.0138381
1.87382, 29, 6409.04, 4.10397e-27, 0.0693978, 1603.99, 0.0583901, 0.0151552
1.87382, 30, 7246.68, 2.45126e-28, 0.0575927, 1836.94, 0.0637562, 0.0169784
1.87382, 31, 8167.55, 1.4556e-29, 0.048089, 2094.38, 0.0694201, 0.0180181
1.87382, 32, 9142.28, 8.59634e-31, 0.040384, 2377.99, 0.0753882, 0.0195671
1.87382, 33, 10226.8, 5.05071e-32, 0.0340964, 2689.46, 0.0816668, 0.0211967
1.87382, 34, 11351.4, 2.95317e-33, 0.0289335, 3030.58, 0.0882622, 0.0229086
1.87382, 35, 12576.8, 1.71886e-34, 0.0246695, 3403.16, 0.0951806, 0.0247042
1.87382, 36, 13889.7, 9.96131e-36, 0.0211286, 3809.08, 0.102428, 0.0266039
1.87382, 37, 15295, 5.74937e-37, 0.0181729, 4250.27, 0.110011, 0.0285535
1.87382, 38, 16784.3, 3.30555e-38, 0.0156937, 4728.72, 0.117935, 0.032274
1.87382, 39, 18371.8, 1.89353e-39, 0.0136044, 5246.48, 0.126206, 0.0333918
1.87382, 40, 20057, 1.0809e-40, 0.011836, 5805.63, 0.134831, 0.0349954
1.87382, 41, 21838, 6.14975e-42, 0.0103329, 6408.33, 0.143814, 0.0373272
1.87382, 42, 23717.5, 3.48783e-43, 0.00905031, 7056.78, 0.153162, 0.0415312
1.87382, 43, 25701.6, 1.97217e-44, 0.00795167, 7753.24, 0.162881, 0.0422909
1.87382, 44, 27804.6, 1.11194e-45, 0.00700721, 8500.03, 0.172977, 0.0479051
1.87382, 45, 29988.1, 6.25209e-47, 0.0061925, 9299.5, 0.183454, 0.0476158
1.87382, 46, 32292.3, 3.5061e-48, 0.0054874, 10154.1, 0.194319, 0.0511018
1.87382, 47, 34728.2, 1.96123e-49, 0.00487525, 11066.3, 0.205578, 0.056176
1.87382, 48, 37238.7, 1.09442e-50, 0.00434218, 12038.6, 0.217236, 0.0572319
1.87382, 49, 39885.5, 6.09302e-52, 0.00387665, 13073.6, 0.229298, 0.0595145
1.87382, 50, 42640.5, 3.38465e-53, 0.00346896, 14173.9, 0.24177, 0.0627542
1.87382, 51, 45527.5, 1.87615e-54, 0.00311099, 15342.3, 0.254657, 0.0660965
1.87382, 52, 48536.9, 1.03783e-55, 0.00279587, 16581.5, 0.267965, 0.070244
1.87382, 53, 51632.6, 5.72962e-57, 0.00251778, 17894.2, 0.2817, 0.0731156
1.87382, 54, 54879.9, 3.15716e-58, 0.00227179, 19283.4, 0.295866, 0.0767924
1.87382, 55, 58248.9, 1.73648e-59, 0.00205371, 20752, 0.310469, 0.0805826
1.87382, 56, 61733.7, 9.53399e-61, 0.00185995, 22302.9, 0.325514, 0.0844877
1.87382, 57, 65337.9, 5.2256e-62, 0.00168742, 23939.2, 0.341007, 0.0885089
1.87382, 58, 69088.8, 2.85943e-63, 0.00153349, 25663.8, 0.356953, 0.0926475
1.87382, 59, 72944.4, 1.56218e-64, 0.00139588, 27480.1, 0.373356, 0.103051
1.87382, 60, 76947.6, 8.52143e-66, 0.00127263, 29391, 0.390223, 0.101283
1.87382, 61, 81076.1, 4.64137e-67, 0.00116204, 31399.9, 0.407558, 0.105782
1.87382, 62, 85613.1, 2.52436e-68, 0.00106263, 33510.1, 0.425366, 0.110404
1.87382, 63, 89794.6, 1.37104e-69, 0.000973109, 35725, 0.443652, 0.11515
1.87382, 64, 94254, 7.43637e-71, 0.00089237, 38047.8, 0.462422, 0.120022
1.87382, 65, 98912.7, 4.02811e-72, 0.000819429, 40482.1, 0.481681, 0.125021
1.87382, 66, 103709, 2.17915e-73, 0.00075343, 43031.4, 0.501433, 0.130173
1.87382, 67, 108636, 1.17744e-74, 0.000693623, 45699.2, 0.521683, 0.142794
1.87382, 68, 113719, 6.35429e-76, 0.000639346, 48489.2, 0.542437, 0.14079
1.87382, 69, 118903, 3.42524e-77, 0.000590017, 51405.1, 0.5637, 0.156968
1.87382, 70, 124241, 1.84426e-78, 0.000545124, 54450.5, 0.585476, 0.158148
1.87382, 71, 129752, 9.9192e-80, 0.000504213, 57629.3, 0.607769, 0.157747
1.87382, 72, 135369, 5.32925e-81, 0.000466881, 60945.2, 0.630586, 0.163669
1.87382, 73, 141126, 2.86025e-82, 0.000432772, 64402.2, 0.653931, 0.169729
1.87382, 74, 147026, 1.53357e-83, 0.000401569, 68004.3, 0.677809, 0.175926
1.87382, 75, 153040, 8.21436e-85, 0.00037299, 71755.4, 0.702224, 0.182263
1.87382, 76, 159307, 4.39569e-86, 0.000346785, 75659.6, 0.727181, 0.188741
1.87382, 77, 165528, 2.35004e-87, 0.000322727, 79721, 0.752686, 0.195361
1.87382, 78, 172083, 1.25524e-88, 0.000300618, 83943.7, 0.778742, 0.202123
1.87382, 79, 178578, 6.69877e-90, 0.000280276, 88332, 0.805355, 0.209031
1.87382, 80, 185285, 3.5718e-91, 0.000261541, 92890.1, 0.832529, 0.222069
1.87382, 81, 192205, 1.90288e-92, 0.000244268, 97622.4, 0.860268, 0.223284
1.87382, 82, 199191, 1.01293e-93, 0.000228328, 102533, 0.888579, 0.230632
1.87382, 83, 206336, 5.38761e-95, 0.000213602, 107627, 0.917464, 0.238131
1.87382, 84, 213637, 2.86334e-96, 0.000199986, 112909, 0.946929, 0.245777
1.87382, 85, 221123, 1.52061e-97, 0.000187383, 118382, 0.976979, 0.253583
1.87382, 86, 228670, 8.06931e-99, 0.000175709, 124052, 1.00762, 0.261528
1.87382, 87, 236565, 4.27896e-100, 0.000164884, 129923, 1.03885, 0.269635
1.87382, 88, 244429, 2.26741e-101, 0.000154839, 136000, 1.07068, 0.277896
1.87382, 89, 252287, 1.20065e-102, 0.000145509, 142288, 1.10311, 0.286314
1.87382, 90, 260589, 6.35342e-104, 0.000136836, 148792, 1.13615, 0.294889
1.87382, 91, 268714, 3.35976e-105, 0.000128768, 155516, 1.1698, 0.304751
1.87382, 92, 277326, 1.77552e-106, 0.000121256, 162465, 1.20407, 0.312518
1.87382, 93, 285854, 9.377e-108, 0.000114256, 169645, 1.23896, 0.321573
1.87382, 94, 295590, 4.94915e-109, 0.000107729, 177060, 1.27447, 0.33079
1.87382, 95, 303297, 2.61055e-110, 0.000101638, 184716, 1.31061, 0.340171
1.87382, 96, 312490, 1.37617e-111, 9.59495e-05, 192617, 1.34739, 0.349716
1.87382, 97, 321479, 7.2503e-113, 9.06338e-05, 200769, 1.3848, 0.359427
1.87382, 98, 330917, 3.8176e-114, 8.56626e-05, 209177, 1.42286, 0.369305
1.87382, 99, 340151, 2.009e-115, 8.10105e-05, 217846, 1.46156, 0.379351
1.87382, 100, 349693, 1.05664e-116, 7.6654e-05, 226783, 1.50092, 0.38964
1.87382, 101, 359415, 5.55447e-118, 7.25717e-05, 235991, 1.54093, 0.39995
1.87382, 102, 369496, 2.91827e-119, 6.87438e-05, 245477, 1.5816, 0.410506
1.87382, 103, 379282, 1.53243e-120, 6.51523e-05, 255246, 1.62294, 0.421235
1.87382, 104, 389391, 8.04297e-122, 6.17805e-05, 265303, 1.66494, 0.432137
1.87382, 105, 399552, 4.21923e-123, 5.86129e-05, 275656, 1.70762, 0.443219
2.25702, 5, 8.28151, 213.029, 910.734, 0.811083, 0.000727884, 0.000193293
2.25702, 6, 17.3557, 1.9897, 334.114, 1.68186, 0.00112206, 0.000291233
2.25702, 7, 32.3957, 0.137239, 143.116, 3.11586, 0.0016258, 0.000421979
2.25702, 8, 55.5093, 0.0131784, 68.6644, 5.31551, 0.00224945, 0.000583846
2.25702, 9, 88.9993, 0.0011953, 35.9247, 8.51443, 0.0030029, 0.000779406
2.25702, 10, 135.657, 0.000102214, 20.1246, 12.9773, 0.00389572, 0.00101114
2.25702, 11, 198.098, 8.32548e-06, 11.9143, 19.0001, 0.00493714, 0.00128144
2.25702, 12, 279.591, 6.51136e-07, 7.38295, 26.9098, 0.00613613, 0.00159264
2.25702, 13, 382.97, 4.92034e-08, 4.75377, 37.0646, 0.00750139, 0.00197444
2.25702, 14, 512.453, 3.60995e-09, 3.16244, 49.8537, 0.00904142, 0.00234671
2.25702, 15, 671.244, 2.58159e-10, 2.16384, 65.6977, 0.0107645, 0.00279394
2.25702, 16, 860.237, 1.80524e-11, 1.51728, 85.0482, 0.0126788, 0.00329079
2.25702, 17, 1087.6, 1.23761e-12, 1.08707, 108.388, 0.0147921, 0.00383932
2.25702, 18, 1353.6, 8.33641e-14, 0.793831, 136.231, 0.0171124, 0.00444154
2.25702, 19, 1663.36, 5.52744e-15, 0.589633, 169.122, 0.0196472, 0.00514806
2.25702, 20, 2026.34, 3.61325e-16, 0.444694, 207.637, 0.022404, 0.00581499
2.25702, 21, 2429.91, 2.33177e-17, 0.340033, 252.384, 0.0253903, 0.00659008
2.25702, 22, 2894.17, 1.48728e-18, 0.26327, 304.002, 0.0286132, 0.0074266
2.25702, 23, 3417.49, 9.38543e-20, 0.206169, 363.159, 0.03208, 0.00832642
2.25702, 24, 4016.07, 5.86487e-21, 0.163142, 430.557, 0.0357978, 0.00929135
2.25702, 25, 4661.86, 3.63198e-22, 0.130334, 506.927, 0.0397733, 0.0103232
2.25702, 26, 5382.34, 2.23053e-23, 0.105044, 593.033, 0.0440136, 0.0114238
2.25702, 27, 6190.06, 1.35932e-24, 0.0853544, 689.669, 0.0485254, 0.0125948
2.25702, 28, 7059.2, 8.22464e-26, 0.0698807, 797.659, 0.0533153, 0.0138381
2.25702, 29, 8045.93, 4.94324e-27, 0.0576153, 917.862, 0.0583901, 0.0151552
2.25702, 30, 9075.28, 2.95256e-28, 0.0478145, 1051.16, 0.0637562, 0.016548
2.25702, 31, 10200.6, 1.75327e-29, 0.0399243, 1198.48, 0.0694201, 0.0180181
2.25702, 32, 11455.8, 1.03543e-30, 0.0335275, 1360.77, 0.0753882, 0.0195671
2.25702, 33, 12758.5, 6.0836e-32, 0.0283074, 1539.01, 0.0816668, 0.0211967
2.25702, 34, 14178.3, 3.5571e-33, 0.0240211, 1734.21, 0.0882622, 0.0239484
2.25702, 35, 15706.8, 2.07037e-34, 0.0204811, 1947.41, 0.0951806, 0.0248248
2.25702, 36, 17358.9, 1.19984e-35, 0.0175413, 2179.69, 0.102428, 0.0265854
2.25702, 37, 19085.8, 6.92514e-37, 0.0150875, 2432.16, 0.110011, 0.0329788
2.25702, 38, 20963.2, 3.98155e-38, 0.0130292, 2705.95, 0.117935, 0.0306102
2.25702, 39, 22918.5, 2.28076e-39, 0.0112946, 3002.23, 0.126206, 0.032757
2.25702, 40, 25009.6, 1.30195e-40, 0.00982645, 3322.2, 0.134831, 0.0349954
2.25702, 41, 27226.9, 7.40739e-42, 0.00857858, 3667.08, 0.143814, 0.0373271
2.25702, 42, 29559.3, 4.20111e-43, 0.00751373, 4038.15, 0.153162, 0.03986
2.25702, 43, 32024.6, 2.37548e-44, 0.00660161, 4436.69, 0.162881, 0.042276
2.25702, 44, 34615.7, 1.33934e-45, 0.00581751, 4864.03, 0.172977, 0.0448963
2.25702, 45, 37340.3, 7.53066e-47, 0.00514112, 5321.52, 0.183454, 0.049158
2.25702, 46, 40203.3, 4.22311e-48, 0.00455574, 5810.54, 0.194319, 0.0504358
2.25702, 47, 43204.4, 2.36231e-49, 0.00404751, 6332.52, 0.205578, 0.053358
2.25702, 48, 46339.2, 1.31823e-50, 0.00360495, 6888.91, 0.217236, 0.0563838
2.25702, 49, 49606.3, 7.33906e-52, 0.00321846, 7481.17, 0.229298, 0.060338
2.25702, 50, 53030.6, 4.07682e-53, 0.00287999, 8110.83, 0.24177, 0.0627516
2.25702, 51, 56598.5, 2.25982e-54, 0.0025828, 8779.42, 0.254657, 0.0660965
2.25702, 52, 60298, 1.25007e-55, 0.00232118, 9488.53, 0.267965, 0.0695507
2.25702, 53, 64188.5, 6.90134e-57, 0.0020903, 10239.7, 0.2817, 0.0773267
2.25702, 54, 68173.6, 3.80281e-58, 0.00188608, 11034.7, 0.295866, 0.0767924
2.25702, 55, 72318.7, 2.0916e-59, 0.00170503, 11875.1, 0.310469, 0.0807129
2.25702, 56, 76644.3, 1.14837e-60, 0.00154416, 12762.5, 0.325514, 0.0844877
2.25702, 57, 81106.7, 6.29425e-62, 0.00140092, 13698.9, 0.341007, 0.0885109
2.25702, 58, 85725.9, 3.4442e-63, 0.00127313, 14685.8, 0.356953, 0.0926475
2.25702, 59, 90513.8, 1.88165e-64, 0.00115889, 15725.1, 0.373356, 0.0969051
2.25702, 60, 95463.6, 1.02641e-65, 0.00105656, 16818.6, 0.390223, 0.101283
2.25702, 61, 100539, 5.59054e-67, 0.000964745, 17968.2, 0.407558, 0.105782
2.25702, 62, 105977, 3.0406e-68, 0.000882211, 19175.7, 0.425366, 0.110404
2.25702, 63, 111263, 1.65142e-69, 0.000807892, 20443.1, 0.443652, 0.11515
2.25702, 64, 116818, 8.95713e-71, 0.000740861, 21772.3, 0.462422, 0.120022
2.25702, 65, 122549, 4.85187e-72, 0.000680304, 23165.3, 0.481681, 0.125021
2.25702, 66, 128485, 2.6248e-73, 0.000625511, 24624.1, 0.501433, 0.130147
2.25702, 67, 134533, 1.41823e-74, 0.000575858, 26150.8, 0.521683, 0.149486
2.25702, 68, 140965, 7.65377e-76, 0.000530796, 27747.3, 0.542437, 0.14079
2.25702, 69, 147186, 4.12571e-77, 0.000489843, 29415.9, 0.5637, 0.169078
2.25702, 70, 153767, 2.22142e-78, 0.000452572, 31158.6, 0.585476, 0.151961
2.25702, 71, 160511, 1.19477e-79, 0.000418606, 32977.6, 0.607769, 0.15775
2.25702, 72, 167450, 6.41911e-81, 0.000387613, 34875.1, 0.630586, 0.163669
2.25702, 73, 174503, 3.44518e-82, 0.000359295, 36853.3, 0.653931, 0.169752
2.25702, 74, 181795, 1.84719e-83, 0.00033339, 38914.6, 0.677809, 0.175926
2.25702, 75, 189183, 9.89422e-85, 0.000309663, 41061.1, 0.702224, 0.182263
2.25702, 76, 196763, 5.29463e-86, 0.000287907, 43295.2, 0.727181, 0.197088
2.25702, 77, 204532, 2.83063e-87, 0.000267934, 45619.3, 0.752686, 0.195483
2.25702, 78, 212504, 1.51195e-88, 0.000249578, 48035.7, 0.778742, 0.202123
2.25702, 79, 220624, 8.0687e-90, 0.00023269, 50546.8, 0.805355, 0.209031
2.25702, 80, 228846, 4.30224e-91, 0.000217136, 53155.1, 0.832529, 0.216326
2.25702, 81, 237571, 2.29203e-92, 0.000202796, 55863.2, 0.860268, 0.22354
2.25702, 82, 245920, 1.22007e-93, 0.000189562, 58673.3, 0.888579, 0.230632
2.25702, 83, 254900, 6.48939e-95, 0.000177336, 61588.2, 0.917464, 0.238129
2.25702, 84, 263729, 3.4489e-96, 0.000166032, 64610.4, 0.946929, 0.245777
2.25702, 85, 272865, 1.83158e-97, 0.000155569, 67742.5, 0.976979, 0.254538
2.25702, 86, 282142, 9.71952e-99, 0.000145876, 70987.1, 1.00762, 0.261528
2.25702, 87, 291591, 5.15402e-100, 0.00013689, 74346.8, 1.03885, 0.274804
2.25702, 88, 301309, 2.7311e-101, 0.00012855, 77824.4, 1.07068, 0.277896
2.25702, 89, 311067, 1.44619e-102, 0.000120804, 81422.7, 1.10311, 0.286443
2.25702, 90, 321077, 7.65272e-104, 0.000113604, 85144.3, 1.13615, 0.294889
2.25702, 91, 331260, 4.04684e-105, 0.000106905, 88992, 1.1698, 0.303624
2.25702, 92, 341731, 2.13862e-106, 0.000100668, 92968.7, 1.20407, 0.312518
2.25702, 93, 352194, 1.12946e-107, 9.48572e-05, 97077.2, 1.23896, 0.321573
2.25702, 94, 362763, 5.96127e-109, 8.94383e-05, 101320, 1.27447, 0.330822
2.25702, 95, 373612, 3.14441e-110, 8.43814e-05, 105701, 1.31061, 0.340179
2.25702, 96, 384662, 1.6576e-111, 7.9659e-05, 110223, 1.34739, 0.349716
2.25702, 97, 395864, 8.73301e-113, 7.52458e-05, 114887, 1.3848, 0.359427
2.25702, 98, 407483, 4.59831e-114, 7.11186e-05, 119699, 1.42286, 0.369305
2.25702, 99, 422598, 2.41985e-115, 6.72563e-05, 124660, 1.46156, 0.379351
2.25702, 100, 433258, 1.27273e-116, 6.36395e-05, 129773, 1.50092, 0.389565
2.25702, 101, 442617, 6.69038e-118, 6.02503e-05, 135043, 1.54093, 0.39995
2.25702, 102, 454575, 3.51507e-119, 5.70723e-05, 140471, 1.5816, 0.410506
2.25702, 103, 466790, 1.84582e-120, 5.40906e-05, 146061, 1.62294, 0.446307
2.25702, 104, 479154, 9.68778e-122, 5.12912e-05, 151816, 1.66494, 0.488435
2.25702, 105, 491701, 5.08207e-123, 4.86615e-05, 157740, 1.70762, 0.443214
2.71859, 5, 10.4182, 152.339, 756.107, 0.464132, 0.000727884, 0.000188923
2.71859, 6, 21.8026, 2.01659, 277.387, 0.962423, 0.00112206, 0.000291233
2.71859, 7, 40.629, 0.163993, 118.817, 1.78301, 0.0016258, 0.000421979
2.71859, 8, 69.5729, 0.0158691, 57.0064, 3.04173, 0.00224945, 0.000583846
2.71859, 9, 111.521, 0.00143973, 29.8253, 4.87227, 0.0030029, 0.000779406
2.71859, 10, 170.189, 0.000123117, 16.7078, 7.42611, 0.00389572, 0.00101114
2.71859, 11, 248.509, 1.00281e-05, 9.89142, 10.8726, 0.00493714, 0.00128144
2.71859, 12, 350.814, 7.84295e-07, 6.12945, 15.3988, 0.00613613, 0.00163249
2.71859, 13, 481.104, 5.92657e-08, 3.94666, 21.2097, 0.00750139, 0.00194699
2.71859, 14, 641.371, 4.3482e-09, 2.62551, 28.5281, 0.00904142, 0.00234671
2.71859, 15, 839.576, 3.10954e-10, 1.79646, 37.5947, 0.0107645, 0.00279394
