# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.001, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.242013, 105, 0.181785, 5.44934e-130, 0.000453819, 1.27948e+08, 1.70761e-08, 4.43353e-09
0.291505, 5, 6.74496e-06, 2.54398e-06, 7051.48, 376.471, 7.27889e-12, 1.88924e-12
0.291505, 6, 1.36453e-05, 1.65946e-07, 2586.92, 780.651, 1.12205e-11, 2.9123e-12
0.291505, 7, 2.47011e-05, 1.74106e-08, 1108.09, 1446.25, 1.6258e-11, 4.21978e-12
0.291505, 8, 4.10683e-05, 1.70101e-09, 531.644, 2467.24, 2.24943e-11, 5.83843e-12
0.291505, 9, 6.41915e-05, 1.54376e-10, 278.152, 3952.05, 3.00289e-11, 7.79404e-12
0.291505, 10, 9.51707e-05, 1.32015e-11, 155.817, 6023.54, 3.8957e-11, 1.17011e-11
0.291505, 11, 0.000135788, 1.07528e-12, 92.2477, 8819.07, 4.93714e-11, 1.28144e-11
0.291505, 12, 0.000187128, 8.40974e-14, 57.1635, 12490.4, 6.13613e-11, 1.59264e-11
0.291505, 13, 0.000250629, 6.35486e-15, 36.8067, 17203.8, 7.50139e-11, 1.94699e-11
0.291505, 14, 0.000327886, 4.66243e-16, 24.4856, 23140, 9.04143e-11, 2.34671e-11
0.291505, 15, 0.000419719, 3.33426e-17, 16.7538, 30494.2, 1.07645e-10, 2.79393e-11
0.291505, 16, 0.000528143, 2.33156e-18, 11.7478, 39475.9, 1.26788e-10, 3.2908e-11
0.291505, 17, 0.000653885, 1.59843e-19, 8.41679, 50309.2, 1.47921e-10, 3.8393e-11
0.291505, 18, 0.000798277, 1.07669e-20, 6.14634, 63232.7, 1.71124e-10, 4.44153e-11
0.291505, 19, 0.000962818, 7.13896e-22, 4.56531, 78499.4, 1.96472e-10, 5.09946e-11
0.291505, 20, 0.00114774, 4.6667e-23, 3.44311, 96376.7, 2.24041e-10, 5.81501e-11
0.291505, 21, 0.00135548, 3.0116e-24, 2.63275, 117146, 2.53903e-10, 6.59009e-11
0.291505, 22, 0.00158479, 1.92089e-25, 2.03841, 141105, 2.86133e-10, 7.42662e-11
0.291505, 23, 0.00183838, 1.21218e-26, 1.59629, 168563, 3.20801e-10, 8.32643e-11
0.291505, 24, 0.0021165, 7.57478e-28, 1.26315, 199847, 3.57977e-10, 9.29135e-11
0.291505, 25, 0.00242945, 4.69088e-29, 1.00913, 235295, 3.97732e-10, 1.03232e-10
0.291505, 26, 0.00274909, 2.88085e-30, 0.813321, 275261, 4.40137e-10, 1.14238e-10
0.291505, 27, 0.00311366, 1.75562e-31, 0.660868, 320116, 4.85253e-10, 1.25948e-10
0.291505, 28, 0.00349785, 1.06225e-32, 0.541061, 370241, 5.33152e-10, 1.3838e-10
0.291505, 29, 0.00391242, 6.38445e-34, 0.446094, 426034, 5.83903e-10, 1.51782e-10
0.291505, 30, 0.00434919, 3.81337e-35, 0.37021, 487907, 6.37561e-10, 1.6548e-10
0.291505, 31, 0.00481647, 2.26444e-36, 0.309119, 556287, 6.94201e-10, 1.80181e-10
0.291505, 32, 0.00530294, 1.33731e-37, 0.259592, 631614, 7.53884e-10, 2.15069e-10
0.291505, 33, 0.00583015, 7.85726e-39, 0.219174, 714345, 8.16668e-10, 2.11967e-10
0.291505, 34, 0.00639874, 4.59417e-40, 0.185987, 804948, 8.82624e-10, 2.29086e-10
0.291505, 35, 0.00697289, 2.67398e-41, 0.158577, 903908, 9.51808e-10, 2.47043e-10
0.291505, 36, 0.00758813, 1.54966e-42, 0.135816, 1.01172e+06, 1.02428e-09, 2.67773e-10
0.291505, 37, 0.00824241, 8.94416e-44, 0.116817, 1.12891e+06, 1.10011e-09, 2.85534e-10
0.291505, 38, 0.00891204, 5.14237e-45, 0.10088, 1.25599e+06, 1.17935e-09, 3.06101e-10
0.291505, 39, 0.00968684, 2.94572e-46, 0.0874501, 1.39351e+06, 1.26206e-09, 3.60445e-10
0.291505, 40, 0.0103642, 1.68153e-47, 0.0760826, 1.54203e+06, 1.3483e-09, 3.49953e-10
0.291505, 41, 0.0112415, 9.56701e-49, 0.0664208, 1.70211e+06, 1.43814e-09, 3.73272e-10
0.291505, 42, 0.0121574, 5.42594e-50, 0.0581761, 1.87434e+06, 1.53163e-09, 3.97536e-10
0.291505, 43, 0.0130391, 3.06805e-51, 0.0511139, 2.05933e+06, 1.62882e-09, 4.22762e-10
0.291505, 44, 0.013643, 1.72982e-52, 0.0450428, 2.25768e+06, 1.72976e-09, 4.74797e-10
0.291505, 45, 0.0145578, 9.72621e-54, 0.0398058, 2.47003e+06, 1.83454e-09, 4.76157e-10
0.291505, 46, 0.0154111, 5.45436e-55, 0.0352734, 2.69701e+06, 1.94319e-09, 5.38186e-10
0.291505, 47, 0.0163397, 3.05104e-56, 0.0313384, 2.9393e+06, 2.05578e-09, 5.3358e-10
0.291505, 48, 0.0173063, 1.70256e-57, 0.0279119, 3.19755e+06, 2.17236e-09, 5.64513e-10
0.291505, 49, 0.018366, 9.47876e-59, 0.0249194, 3.47245e+06, 2.29298e-09, 5.95512e-10
0.291505, 50, 0.019395, 5.26542e-60, 0.0222987, 3.76471e+06, 2.41769e-09, 6.27516e-10
0.291505, 51, 0.0212262, 2.91868e-61, 0.0199977, 4.07505e+06, 2.54657e-09, 6.61001e-10
0.291505, 52, 0.0223195, 1.61452e-62, 0.017972, 4.40418e+06, 2.67965e-09, 7.10019e-10
0.291505, 53, 0.0235792, 8.91342e-64, 0.0161845, 4.75287e+06, 2.817e-09, 7.31156e-10
0.291505, 54, 0.0251468, 4.91153e-65, 0.0146033, 5.12185e+06, 2.95866e-09, 7.67924e-10
0.291505, 55, 0.0261665, 2.70141e-66, 0.0132014, 5.51192e+06, 3.10469e-09, 8.05827e-10
0.291505, 56, 0.0272188, 1.48318e-67, 0.0119559, 5.92385e+06, 3.25514e-09, 8.44877e-10
0.291505, 57, 0.0283389, 8.12934e-69, 0.0108469, 6.35845e+06, 3.41007e-09, 8.85089e-10
0.291505, 58, 0.0294856, 4.44836e-70, 0.00985738, 6.81654e+06, 3.56952e-09, 9.26474e-10
0.291505, 59, 0.0306777, 2.43025e-71, 0.00897283, 7.29894e+06, 3.73356e-09, 9.69051e-10
0.291505, 60, 0.0319376, 1.32566e-72, 0.00818057, 7.80651e+06, 3.90222e-09, 1.01283e-09
0.291505, 61, 0.0329029, 7.22046e-74, 0.00746967, 8.3401e+06, 4.07558e-09, 1.05782e-09
0.291505, 62, 0.0343001, 3.92709e-75, 0.00683064, 8.90059e+06, 4.25365e-09, 1.10404e-09
0.291505, 63, 0.0356787, 2.1329e-76, 0.00625522, 9.48886e+06, 4.43653e-09, 1.15151e-09
0.291505, 64, 0.0370887, 1.15686e-77, 0.00573622, 1.01058e+07, 4.62422e-09, 1.20022e-09
0.291505, 65, 0.0384069, 6.26643e-79, 0.00526735, 1.07524e+07, 4.81681e-09, 1.25021e-09
0.291505, 66, 0.039886, 3.39005e-80, 0.0048431, 1.14295e+07, 5.01433e-09, 1.30148e-09
0.291505, 67, 0.0414034, 1.83171e-81, 0.00445866, 1.21381e+07, 5.21683e-09, 1.35404e-09
0.291505, 68, 0.0429396, 9.88522e-83, 0.00410976, 1.28792e+07, 5.42437e-09, 1.4079e-09
0.291505, 69, 0.0445021, 5.32856e-84, 0.00379267, 1.36536e+07, 5.637e-09, 1.46309e-09
0.291505, 70, 0.0460881, 2.86907e-85, 0.0035041, 1.44625e+07, 5.85476e-09, 1.59299e-09
0.291505, 71, 0.0477087, 1.54311e-86, 0.00324112, 1.53068e+07, 6.07769e-09, 1.57747e-09
0.291505, 72, 0.0494316, 8.2906e-88, 0.00300114, 1.61876e+07, 6.30586e-09, 1.63669e-09
0.291505, 73, 0.051083, 4.44963e-89, 0.00278189, 1.71058e+07, 6.53932e-09, 1.69729e-09
0.291505, 74, 0.052831, 2.38573e-90, 0.00258132, 1.80625e+07, 6.77809e-09, 1.75926e-09
0.291505, 75, 0.0545335, 1.27789e-91, 0.00239761, 1.90589e+07, 7.02223e-09, 1.82263e-09
0.291505, 76, 0.0562638, 6.83827e-93, 0.00222916, 2.00959e+07, 7.27181e-09, 1.88741e-09
0.291505, 77, 0.0580214, 3.6559e-94, 0.00207451, 2.11746e+07, 7.52685e-09, 1.9536e-09
0.291505, 78, 0.0598118, 1.95275e-95, 0.00193239, 2.22962e+07, 7.78743e-09, 2.02124e-09
0.291505, 79, 0.0616294, 1.04211e-96, 0.00180163, 2.34617e+07, 8.05355e-09, 2.09031e-09
0.291505, 80, 0.0634738, 5.55656e-98, 0.0016812, 2.46724e+07, 8.32529e-09, 2.16384e-09
0.291505, 81, 0.0653467, 2.96026e-99, 0.00157017, 2.59294e+07, 8.60269e-09, 2.23284e-09
0.291505, 82, 0.0673319, 1.57579e-100, 0.00146771, 2.72337e+07, 8.8858e-09, 2.30632e-09
0.291505, 83, 0.0692355, 8.38137e-102, 0.00137305, 2.85867e+07, 9.17463e-09, 2.38129e-09
0.291505, 84, 0.0714519, 4.45443e-103, 0.00128552, 2.99895e+07, 9.46931e-09, 2.45777e-09
0.291505, 85, 0.0735531, 2.36557e-104, 0.00120451, 3.14433e+07, 9.7698e-09, 2.53576e-09
0.291505, 86, 0.0755252, 1.25532e-105, 0.00112947, 3.29493e+07, 1.00762e-08, 2.61528e-09
0.291505, 87, 0.0775114, 6.65667e-107, 0.00105989, 3.45087e+07, 1.03885e-08, 2.69634e-09
nan, nan, nan, nan, nan, nan, nan, nan
0.291505, 89, 0.081232, 1.86782e-109, 0.000935342, 3.77931e+07, 1.10311e-08, 2.86314e-09
0.291505, 90, 0.0833412, 9.88386e-111, 0.000879593, 3.95205e+07, 1.13615e-08, 2.94889e-09
0.291505, 91, 0.0857033, 5.2267e-112, 0.000827728, 4.13064e+07, 1.1698e-08, 3.46405e-09
0.291505, 92, 0.0877938, 2.76213e-113, 0.00077944, 4.31522e+07, 1.20407e-08, 3.17931e-09
0.291505, 93, 0.0899058, 1.45876e-114, 0.000734445, 4.50592e+07, 1.23896e-08, 3.22637e-09
0.291505, 94, 0.092052, 7.69927e-116, 0.000692488, 4.70287e+07, 1.27447e-08, 3.30865e-09
0.291505, 95, 0.0942284, 4.06117e-117, 0.000653335, 4.90621e+07, 1.31061e-08, 3.40171e-09
0.291505, 96, 0.0968952, 2.14087e-118, 0.000616771, 5.11608e+07, 1.34739e-08, 3.49716e-09
0.291505, 97, 0.0990435, 1.12791e-119, 0.000582601, 5.3326e+07, 1.38481e-08, 3.59428e-09
0.291505, 98, 0.101155, 5.93895e-121, 0.000550645, 5.55592e+07, 1.42286e-08, 3.69305e-09
0.291505, 99, 0.199848, 3.12535e-122, 0.000520741, 5.78619e+07, 1.46156e-08, 3.7935e-09
0.291505, 100, 0.203017, 1.6438e-123, 0.000492737, 6.02354e+07, 1.50092e-08, 3.89565e-09
0.291505, 101, 0.206183, 8.64095e-125, 0.000466496, 6.26812e+07, 1.54093e-08, 3.99951e-09
0.291505, 102, 0.209354, 4.53988e-126, 0.00044189, 6.52008e+07, 1.5816e-08, 4.10507e-09
0.291505, 103, 0.212523, 2.38397e-127, 0.000418804, 6.77955e+07, 1.62293e-08, 4.21234e-09
0.291505, 104, 0.215716, 1.25123e-128, 0.000397129, 7.04669e+07, 1.66494e-08, 4.32136e-09
0.291505, 105, 0.218929, 6.56375e-130, 0.000376768, 7.32165e+07, 1.70761e-08, 4.79204e-09
0.351119, 5, 8.50621e-06, 2.43224e-06, 5854.26, 215.431, 7.27889e-12, 1.88924e-12
0.351119, 6, 1.71957e-05, 1.9759e-07, 2147.71, 446.717, 1.12205e-11, 2.9123e-12
0.351119, 7, 3.10971e-05, 2.09633e-08, 919.958, 827.599, 1.6258e-11, 4.21978e-12
0.351119, 8, 5.16664e-05, 2.04885e-09, 441.38, 1411.85, 2.24943e-11, 5.83843e-12
0.351119, 9, 8.06962e-05, 1.85946e-10, 230.926, 2261.51, 3.00289e-11, 7.79404e-12
0.351119, 10, 0.000119713, 1.59012e-11, 129.362, 3446.89, 3.8957e-11, 1.01113e-11
0.351119, 11, 0.000170388, 1.29518e-12, 76.5857, 5046.6, 4.93714e-11, 1.28144e-11
0.351119, 12, 0.000234742, 1.01296e-13, 47.4581, 7147.48, 6.13613e-11, 1.73846e-11
0.351119, 13, 0.000314061, 7.65446e-15, 30.5576, 9844.67, 7.50139e-11, 1.94699e-11
0.351119, 14, 0.000410575, 5.61592e-16, 20.3284, 13241.6, 9.04143e-11, 2.34671e-11
0.351119, 15, 0.000525313, 4.01612e-17, 13.9093, 17449.9, 1.07645e-10, 2.79393e-11
0.351119, 16, 0.000660481, 2.80837e-18, 9.75321, 22589.6, 1.26788e-10, 3.2908e-11
0.351119, 17, 0.000817663, 1.92532e-19, 6.98777, 28788.8, 1.47921e-10, 3.8393e-11
0.351119, 18, 0.000997213, 1.29687e-20, 5.1028, 36184.1, 1.71124e-10, 4.44153e-11
0.351119, 19, 0.00120171, 8.59889e-22, 3.7902, 44920.3, 1.96472e-10, 5.09946e-11
0.351119, 20, 0.00143519, 5.62105e-23, 2.85853, 55150.3, 2.24041e-10, 5.81501e-11
0.351119, 21, 0.00168905, 3.62748e-24, 2.18575, 67035.5, 2.53903e-10, 6.59009e-11
0.351119, 22, 0.00197415, 2.31372e-25, 1.69232, 80745.5, 2.86133e-10, 7.42662e-11
0.351119, 23, 0.00228936, 1.46007e-26, 1.32527, 96458.2, 3.20801e-10, 8.32643e-11
0.351119, 24, 0.00263442, 9.12386e-28, 1.04869, 114360, 3.57977e-10, 9.29135e-11
0.351119, 25, 0.00301879, 5.65019e-29, 0.837794, 134644, 3.97732e-10, 1.03232e-10
0.351119, 26, 0.00341728, 3.46999e-30, 0.675233, 157515, 4.40137e-10, 1.14238e-10
0.351119, 27, 0.00386043, 2.11466e-31, 0.548664, 183182, 4.85253e-10, 1.25948e-10
0.351119, 28, 0.00433409, 1.27949e-32, 0.449198, 211865, 5.33152e-10, 1.3838e-10
0.351119, 29, 0.00485283, 7.69009e-34, 0.370355, 243792, 5.83903e-10, 1.51553e-10
0.351119, 30, 0.00539747, 4.59322e-35, 0.307355, 279198, 6.37561e-10, 1.6548e-10
0.351119, 31, 0.00596533, 2.72752e-36, 0.256636, 318328, 6.94201e-10, 1.80181e-10
0.351119, 32, 0.00657604, 1.6108e-37, 0.215517, 361433, 7.53884e-10, 1.95672e-10
0.351119, 33, 0.0072236, 9.46411e-39, 0.181962, 408774, 8.16668e-10, 2.11967e-10
0.351119, 34, 0.00792214, 5.53369e-40, 0.154409, 460621, 8.82624e-10, 2.29086e-10
0.351119, 35, 0.00865564, 3.22082e-41, 0.131654, 517249, 9.51808e-10, 2.47043e-10
0.351119, 36, 0.00949268, 1.86657e-42, 0.112757, 578946, 1.02428e-09, 2.65854e-10
0.351119, 37, 0.0101883, 1.07733e-43, 0.0969835, 646003, 1.10011e-09, 2.85534e-10
0.351119, 38, 0.0110166, 6.194e-45, 0.0837525, 718724, 1.17935e-09, 3.06101e-10
0.351119, 39, 0.0120289, 3.54813e-46, 0.0726026, 797418, 1.26206e-09, 3.2757e-10
0.351119, 40, 0.0128079, 2.02541e-47, 0.0631651, 882405, 1.3483e-09, 3.49953e-10
0.351119, 41, 0.0139336, 1.15235e-48, 0.0551437, 974010, 1.43814e-09, 3.73272e-10
0.351119, 42, 0.0150721, 6.53556e-50, 0.0482988, 1.07257e+06, 1.53163e-09, 3.97536e-10
0.351119, 43, 0.0157806, 3.69549e-51, 0.0424357, 1.17842e+06, 1.62882e-09, 4.22762e-10
0.351119, 44, 0.0168572, 2.08358e-52, 0.0373954, 1.29193e+06, 1.72976e-09, 4.48962e-10
0.351119, 45, 0.0179436, 1.17153e-53, 0.0330475, 1.41344e+06, 1.83454e-09, 4.7617e-10
0.351119, 46, 0.0189746, 6.56979e-55, 0.0292846, 1.54333e+06, 1.94319e-09, 5.04358e-10
0.351119, 47, 0.0201226, 3.67499e-56, 0.0260177, 1.68197e+06, 2.05578e-09, 5.36884e-10
0.351119, 48, 0.0213916, 2.05074e-57, 0.0231729, 1.82975e+06, 2.17236e-09, 5.63838e-10
0.351119, 49, 0.0226077, 1.14172e-58, 0.0206885, 1.98707e+06, 2.29298e-09, 5.95145e-10
0.351119, 50, 0.0239915, 6.34222e-60, 0.0185128, 2.15431e+06, 2.41769e-09, 7.22138e-10
0.351119, 51, 0.0260831, 3.51555e-61, 0.0166024, 2.33189e+06, 2.54657e-09, 6.60965e-10
0.351119, 52, 0.0273964, 1.9447e-62, 0.0149207, 2.52024e+06, 2.67965e-09, 6.96244e-10
0.351119, 53, 0.0294652, 1.07363e-63, 0.0134366, 2.71976e+06, 2.817e-09, 7.31156e-10
0.351119, 54, 0.0306867, 5.91594e-65, 0.0121239, 2.93091e+06, 2.95866e-09, 7.67924e-10
0.351119, 55, 0.031943, 3.25385e-66, 0.0109601, 3.15412e+06, 3.10469e-09, 8.06736e-10
0.351119, 56, 0.0332527, 1.7865e-67, 0.00992598, 3.38985e+06, 3.25514e-09, 8.44877e-10
0.351119, 57, 0.0346512, 9.79182e-69, 0.00900525, 3.63854e+06, 3.41007e-09, 8.85089e-10
nan, nan, nan, nan, nan, nan, nan, nan
0.351119, 59, 0.0375698, 2.92724e-71, 0.0074494, 4.17672e+06, 3.73356e-09, 9.69051e-10
0.351119, 60, 0.0391543, 1.59676e-72, 0.00679165, 4.46717e+06, 3.90222e-09, 1.01283e-09
0.351119, 61, 0.0403946, 8.69707e-74, 0.00620145, 4.77251e+06, 4.07558e-09, 1.05782e-09
0.351119, 62, 0.0420765, 4.7302e-75, 0.00567091, 5.09324e+06, 4.25365e-09, 1.10404e-09
0.351119, 63, 0.043741, 2.56908e-76, 0.00519319, 5.42988e+06, 4.43653e-09, 1.15151e-09
0.351119, 64, 0.0454676, 1.39344e-77, 0.00476231, 5.78293e+06, 4.62422e-09, 1.20022e-09
0.351119, 65, 0.0470829, 7.54794e-79, 0.00437304, 6.15292e+06, 4.81681e-09, 1.25021e-09
0.351119, 66, 0.0488969, 4.08333e-80, 0.00402083, 6.54039e+06, 5.01433e-09, 1.30148e-09
0.351119, 67, 0.0507374, 2.2063e-81, 0.00370166, 6.94588e+06, 5.21683e-09, 1.35404e-09
0.351119, 68, 0.052606, 1.19068e-82, 0.00341199, 7.36993e+06, 5.42437e-09, 1.4079e-09
0.351119, 69, 0.0545104, 6.41827e-84, 0.00314874, 7.81311e+06, 5.637e-09, 1.50722e-09
0.351119, 70, 0.0564544, 3.45581e-85, 0.00290916, 8.27599e+06, 5.85476e-09, 1.51961e-09
0.351119, 71, 0.0585147, 1.85868e-86, 0.00269083, 8.75913e+06, 6.07769e-09, 1.57747e-09
0.351119, 72, 0.0604965, 9.98605e-88, 0.0024916, 9.26313e+06, 6.30586e-09, 1.63669e-09
0.351119, 73, 0.0625871, 5.35959e-89, 0.00230957, 9.78857e+06, 6.53932e-09, 1.69729e-09
0.351119, 74, 0.0646325, 2.87363e-90, 0.00214305, 1.03361e+07, 6.77809e-09, 1.75926e-09
0.351119, 75, 0.066704, 1.53922e-91, 0.00199054, 1.09062e+07, 7.02223e-09, 1.82263e-09
0.351119, 76, 0.0688174, 8.23673e-93, 0.00185069, 1.14996e+07, 7.27181e-09, 1.88741e-09
0.351119, 77, 0.0709663, 4.40355e-94, 0.0017223, 1.21169e+07, 7.52685e-09, 1.9536e-09
0.351119, 78, 0.0731483, 2.3521e-95, 0.00160431, 1.27587e+07, 7.78743e-09, 2.2054e-09
0.351119, 79, 0.0753649, 1.25523e-96, 0.00149575, 1.34257e+07, 8.05355e-09, 2.09034e-09
0.351119, 80, 0.0777278, 6.6929e-98, 0.00139577, 1.41185e+07, 8.32529e-09, 2.16084e-09
0.351119, 81, 0.0799906, 3.56565e-99, 0.00130359, 1.48377e+07, 8.60269e-09, 2.23284e-09
0.351119, 82, 0.0822756, 1.89804e-100, 0.00121852, 1.55842e+07, 8.8858e-09, 2.30632e-09
0.351119, 83, 0.0845835, 1.00954e-101, 0.00113993, 1.63584e+07, 9.17463e-09, 2.38129e-09
0.351119, 84, 0.0869261, 5.36538e-103, 0.00106726, 1.71611e+07, 9.46931e-09, 2.52969e-09
0.351119, 85, 0.0898539, 2.84934e-104, 0.00100001, 1.7993e+07, 9.7698e-09, 2.53576e-09
0.351119, 86, 0.0922566, 1.51204e-105, 0.000937704, 1.88548e+07, 1.00762e-08, 2.61528e-09
0.351119, 87, 0.0946688, 8.01799e-107, 0.000879937, 1.97472e+07, 1.03885e-08, 2.69634e-09
0.351119, 88, 0.0971084, 4.2487e-108, 0.000826328, 2.06709e+07, 1.07068e-08, 2.77896e-09
0.351119, 89, 0.0991568, 2.2498e-109, 0.000776537, 2.16266e+07, 1.10311e-08, 2.86314e-09
0.351119, 90, 0.101741, 1.19051e-110, 0.000730253, 2.26151e+07, 1.13615e-08, 2.94889e-09
0.351119, 91, 0.104574, 6.29558e-112, 0.000687195, 2.36371e+07, 1.1698e-08, 3.03798e-09
0.351119, 92, 0.107122, 3.32699e-113, 0.000647104, 2.46933e+07, 1.20407e-08, 3.12518e-09
0.351119, 93, 0.109689, 1.75708e-114, 0.000609749, 2.57846e+07, 1.23896e-08, 3.21573e-09
0.351119, 94, 0.112306, 9.2738e-116, 0.000574916, 2.69116e+07, 1.27447e-08, 3.3079e-09
0.351119, 95, 0.114961, 4.89168e-117, 0.00054241, 2.80752e+07, 1.31061e-08, 3.40171e-09
0.351119, 96, 0.118066, 2.57869e-118, 0.000512054, 2.92761e+07, 1.34739e-08, 3.49716e-09
0.351119, 97, 0.120929, 1.35857e-119, 0.000483685, 3.05151e+07, 1.38481e-08, 3.59428e-09
0.351119, 98, 0.123614, 7.15349e-121, 0.000457156, 3.1793e+07, 1.42286e-08, 3.69305e-09
0.351119, 99, 0.240665, 3.7645e-122, 0.000432328, 3.31107e+07, 1.46156e-08, 3.7935e-09
0.351119, 100, 0.244498, 1.97996e-123, 0.000409079, 3.44689e+07, 1.50092e-08, 3.89565e-09
0.351119, 101, 0.248315, 1.04081e-124, 0.000387293, 3.58685e+07, 1.54093e-08, 3.99951e-09
0.351119, 102, 0.252133, 5.4683e-126, 0.000366865, 3.73103e+07, 1.5816e-08, 4.10507e-09
0.351119, 103, 0.255953, 2.8715e-127, 0.000347698, 3.87951e+07, 1.62293e-08, 4.21234e-09
0.351119, 104, 0.2598, 1.5071e-128, 0.000329704, 4.03238e+07, 1.66494e-08, 4.32136e-09
0.351119, 105, 0.263674, 7.90606e-130, 0.0003128, 4.18972e+07, 1.70761e-08, 4.43213e-09
0.422924, 5, 1.07286e-05, 2.49269e-06, 4860.31, 123.277, 7.27889e-12, 1.88924e-12
0.422924, 6, 2.17161e-05, 2.36414e-07, 1783.07, 255.628, 1.12205e-11, 2.91465e-12
0.422924, 7, 3.9151e-05, 2.5245e-08, 763.766, 473.583, 1.6258e-11, 4.21978e-12
0.422924, 8, 6.51149e-05, 2.46783e-09, 366.441, 807.911, 2.24943e-11, 5.83843e-12
0.422924, 9, 0.000101421, 2.23973e-10, 191.719, 1294.12, 3.00289e-11, 7.79404e-12
0.422924, 10, 0.000150364, 1.91531e-11, 107.399, 1972.44, 3.8957e-11, 1.01113e-11
0.422924, 11, 0.000213822, 1.56004e-12, 63.5828, 2887.85, 4.93714e-11, 1.28144e-11
0.422924, 12, 0.000294312, 1.22011e-13, 39.4006, 4090.05, 6.13613e-11, 1.59264e-11
0.422924, 13, 0.000393605, 9.21983e-15, 25.3694, 5633.48, 7.50139e-11, 1.94699e-11
0.422924, 14, 0.000514132, 6.76439e-16, 16.877, 7577.32, 9.04143e-11, 2.34671e-11
0.422924, 15, 0.000658113, 4.83744e-17, 11.5478, 9985.47, 1.07645e-10, 2.79393e-11
0.422924, 16, 0.000825937, 3.3827e-18, 8.09728, 12926.6, 1.26788e-10, 3.2908e-11
0.422924, 17, 0.00102189, 2.31905e-19, 5.80137, 16474, 1.47921e-10, 3.8393e-11
0.422924, 18, 0.00124921, 1.56209e-20, 4.23643, 20705.9, 1.71124e-10, 4.45785e-11
0.422924, 19, 0.00150011, 1.03574e-21, 3.14669, 25705, 1.96472e-10, 5.09946e-11
0.422924, 20, 0.00178714, 6.77057e-23, 2.3732, 31559, 2.24041e-10, 5.81501e-11
0.422924, 21, 0.00210617, 4.36931e-24, 1.81465, 38360.2, 2.53903e-10, 6.59009e-11
0.422924, 22, 0.00246064, 2.78688e-25, 1.40499, 46205.6, 2.86133e-10, 7.42662e-11
0.422924, 23, 0.00285759, 1.75866e-26, 1.10026, 55196.9, 3.20801e-10, 8.32643e-11
0.422924, 24, 0.00329719, 1.09897e-27, 0.870638, 65440.8, 3.57977e-10, 9.29489e-11
0.422924, 25, 0.00375112, 6.80568e-29, 0.695551, 77048.4, 3.97732e-10, 1.03232e-10
0.422924, 26, 0.00425008, 4.17961e-30, 0.560591, 90135.7, 4.40137e-10, 1.14238e-10
0.422924, 27, 0.00479629, 2.54711e-31, 0.455511, 104823, 4.85253e-10, 1.25948e-10
0.422924, 28, 0.00538166, 1.54115e-32, 0.372932, 121237, 5.33152e-10, 1.3838e-10
0.422924, 29, 0.00601994, 9.26274e-34, 0.307475, 139507, 5.83903e-10, 1.51553e-10
0.422924, 30, 0.00668433, 5.53255e-35, 0.255172, 159768, 6.37561e-10, 1.6548e-10
0.422924, 31, 0.00739387, 3.28531e-36, 0.213064, 182159, 6.94201e-10, 1.80181e-10
0.422924, 32, 0.00817011, 1.94021e-37, 0.178926, 206825, 7.53884e-10, 1.95672e-10
0.422924, 33, 0.0089484, 1.13995e-38, 0.151068, 233916, 8.16668e-10, 2.11967e-10
0.422924, 34, 0.00979704, 6.66536e-40, 0.128193, 263584, 8.82624e-10, 2.29086e-10
0.422924, 35, 0.010678, 3.87949e-41, 0.109301, 295989, 9.51808e-10, 2.47043e-10
0.422924, 36, 0.0117278, 2.24829e-42, 0.0936129, 331294, 1.02428e-09, 2.65854e-10
0.422924, 37, 0.0125972, 1.29764e-43, 0.0805174, 369667, 1.10011e-09, 2.85534e-10
0.422924, 38, 0.0137062, 7.46069e-45, 0.0695328, 411280, 1.17935e-09, 3.06101e-10
0.422924, 39, 0.0148501, 4.27374e-46, 0.0602759, 456312, 1.26206e-09, 3.31343e-10
0.422924, 40, 0.0159691, 2.43961e-47, 0.0524408, 504944, 1.3483e-09, 3.49953e-10
0.422924, 41, 0.0173454, 1.38801e-48, 0.0457813, 557364, 1.43814e-09, 3.73272e-10
0.422924, 42, 0.0186217, 7.87211e-50, 0.0400985, 613763, 1.53163e-09, 3.97536e-10
0.422924, 43, 0.0194903, 4.45123e-51, 0.0352308, 674338, 1.62882e-09, 4.43074e-10
0.422924, 44, 0.0207772, 2.50967e-52, 0.0310463, 739289, 1.72976e-09, 4.48962e-10
0.422924, 45, 0.02205, 1.41111e-53, 0.0274366, 808823, 1.83454e-09, 4.76157e-10
0.422924, 46, 0.0234678, 7.91334e-55, 0.0243126, 883151, 1.94319e-09, 5.04358e-10
0.422924, 47, 0.0248971, 4.42654e-56, 0.0216004, 962487, 2.05578e-09, 5.3358e-10
0.422924, 48, 0.0263334, 2.47013e-57, 0.0192386, 1.04705e+06, 2.17236e-09, 6.71607e-10
0.422924, 49, 0.0278284, 1.37521e-58, 0.017176, 1.13707e+06, 2.29298e-09, 5.95145e-10
0.422924, 50, 0.029503, 7.63922e-60, 0.0153697, 1.23277e+06, 2.41769e-09, 6.27516e-10
0.422924, 51, 0.0320193, 4.2345e-61, 0.0137836, 1.33439e+06, 2.54657e-09, 6.8203e-10
