# L1 = 1, c = 1, a = 1, mu_eta = 1.5, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.200923, 26, 0.296311, 2.01441e-27, 20.1612, 840609, 4.40136e-06, 1.14238e-06
0.200923, 27, 0.34362, 1.22701e-28, 16.3821, 977587, 4.85254e-06, 1.25948e-06
0.200923, 28, 0.393633, 7.42077e-30, 13.4122, 1.13066e+06, 5.33154e-06, 1.38381e-06
0.200923, 29, 0.451766, 4.45821e-31, 11.0581, 1.30105e+06, 5.83901e-06, 1.51552e-06
0.200923, 30, 0.512765, 2.66179e-32, 9.17706, 1.49e+06, 6.37562e-06, 1.6548e-06
0.200923, 31, 0.579469, 1.58002e-33, 7.66269, 1.69882e+06, 6.94201e-06, 1.80181e-06
0.200923, 32, 0.654961, 9.32789e-35, 6.43496, 1.92886e+06, 7.53882e-06, 1.95671e-06
0.200923, 33, 0.733972, 5.47871e-36, 5.43305, 2.18151e+06, 8.16668e-06, 2.12105e-06
0.200923, 34, 0.820372, 3.20241e-37, 4.61038, 2.45819e+06, 8.82622e-06, 2.29086e-06
0.200923, 35, 0.9132, 1.86337e-38, 3.93094, 2.7604e+06, 9.51806e-06, 2.48504e-06
0.200923, 36, 1.01486, 1.07958e-39, 3.36672, 3.08966e+06, 1.02428e-05, 2.65854e-06
0.200923, 37, 1.12282, 6.22935e-41, 2.89575, 3.44752e+06, 1.10011e-05, 3.38778e-06
0.200923, 38, 1.23972, 3.5806e-42, 2.50069, 3.83561e+06, 1.17935e-05, 3.06102e-06
0.200923, 39, 1.36448, 2.05059e-43, 2.16778, 4.25558e+06, 1.26206e-05, 3.2757e-06
0.200923, 40, 1.49771, 1.17029e-44, 1.88599, 4.70913e+06, 1.34831e-05, 3.50615e-06
0.200923, 41, 1.63817, 6.65686e-46, 1.64649, 5.198e+06, 1.43814e-05, 3.73271e-06
0.200923, 42, 1.78873, 3.77465e-47, 1.44211, 5.72397e+06, 1.53162e-05, 3.97535e-06
0.200923, 43, 1.94981, 2.13392e-48, 1.26705, 6.28889e+06, 1.62881e-05, 4.22761e-06
0.200923, 44, 2.11927, 1.20291e-49, 1.11656, 6.89463e+06, 1.72977e-05, 4.48963e-06
0.200923, 45, 2.29841, 6.76231e-51, 0.986737, 7.54311e+06, 1.83454e-05, 4.76158e-06
0.200923, 46, 2.486, 3.79156e-52, 0.874384, 8.23629e+06, 1.94319e-05, 5.42504e-06
0.200923, 47, 2.68536, 2.12055e-53, 0.776841, 8.97619e+06, 2.05578e-05, 5.3358e-06
0.200923, 48, 2.89529, 1.18313e-54, 0.6919, 9.76485e+06, 2.17236e-05, 5.76445e-06
0.200923, 49, 3.11613, 6.58588e-56, 0.61772, 1.06044e+07, 2.29298e-05, 5.95145e-06
0.200923, 50, 3.34785, 3.65788e-57, 0.552758, 1.14969e+07, 2.4177e-05, 6.32787e-06
0.200923, 51, 3.59106, 2.02731e-58, 0.495718, 1.24446e+07, 2.54657e-05, 6.60965e-06
0.200923, 52, 3.84823, 1.12129e-59, 0.445504, 1.34497e+07, 2.67965e-05, 6.95507e-06
0.200923, 53, 4.11231, 6.18955e-61, 0.401193, 1.45146e+07, 2.817e-05, 7.31155e-06
0.200923, 54, 4.39131, 3.41016e-62, 0.361997, 1.56414e+07, 2.95866e-05, 7.67924e-06
0.200923, 55, 4.6823, 1.8754e-63, 0.327247, 1.68326e+07, 3.10469e-05, 8.05827e-06
0.200923, 56, 4.98458, 1.02954e-64, 0.296371, 1.80906e+07, 3.25514e-05, 8.44877e-06
0.200923, 57, 5.30152, 5.64229e-66, 0.26888, 1.94178e+07, 3.41007e-05, 8.85088e-06
0.200923, 58, 5.65624, 3.0871e-67, 0.244352, 2.08167e+07, 3.56953e-05, 9.26475e-06
0.200923, 59, 5.9751, 1.68637e-68, 0.222425, 2.22899e+07, 3.73356e-05, 9.6905e-06
0.200923, 60, 6.32657, 9.19791e-70, 0.202786, 2.384e+07, 3.90223e-05, 1.01283e-05
0.200923, 61, 6.69836, 5.00931e-71, 0.185164, 2.54695e+07, 4.07558e-05, 1.05782e-05
0.200923, 62, 7.08227, 2.72421e-72, 0.169323, 2.71811e+07, 4.25366e-05, 1.10404e-05
0.200923, 63, 7.50706, 1.47944e-73, 0.155059, 2.89776e+07, 4.43652e-05, 1.1515e-05
0.200923, 64, 7.88393, 8.02356e-75, 0.142194, 3.08617e+07, 4.62422e-05, 1.20561e-05
0.200923, 65, 8.31251, 4.34578e-76, 0.130571, 3.28363e+07, 4.81681e-05, 1.25021e-05
0.200923, 66, 8.75393, 2.3508e-77, 0.120055, 3.49041e+07, 5.01433e-05, 1.30147e-05
0.200923, 67, 9.20639, 1.27007e-78, 0.110525, 3.7068e+07, 5.21683e-05, 1.35404e-05
0.200923, 68, 9.67344, 6.85365e-80, 0.101876, 3.93311e+07, 5.42437e-05, 1.4079e-05
0.200923, 69, 10.1565, 3.69411e-81, 0.0940157, 4.16962e+07, 5.637e-05, 1.46309e-05
0.200923, 70, 10.7121, 1.98888e-82, 0.0868623, 4.41665e+07, 5.85476e-05, 1.51961e-05
0.200923, 71, 11.1681, 1.06962e-83, 0.0803433, 4.67449e+07, 6.0777e-05, 1.57747e-05
0.200923, 72, 11.7552, 5.74627e-85, 0.0743947, 4.94345e+07, 6.30587e-05, 1.6367e-05
0.200923, 73, 12.2405, 3.08384e-86, 0.0689596, 5.22386e+07, 6.53931e-05, 1.69729e-05
0.200923, 74, 12.8733, 1.65333e-87, 0.0639876, 5.51604e+07, 6.77809e-05, 1.75926e-05
0.200923, 75, 13.3794, 8.85525e-89, 0.0594338, 5.8203e+07, 7.02224e-05, 1.82263e-05
0.200923, 76, 14.0368, 4.73833e-90, 0.0552581, 6.13698e+07, 7.27181e-05, 1.88741e-05
0.200923, 77, 14.6427, 2.53306e-91, 0.0514247, 6.46641e+07, 7.52686e-05, 1.95361e-05
0.200923, 78, 15.2831, 1.35291e-92, 0.0479016, 6.80893e+07, 7.78742e-05, 2.02123e-05
0.200923, 79, 15.8664, 7.21954e-94, 0.0446603, 7.16488e+07, 8.05355e-05, 2.09031e-05
0.200923, 80, 16.5823, 3.84924e-95, 0.041675, 7.5346e+07, 8.32529e-05, 2.16084e-05
0.200923, 81, 17.1714, 2.05056e-96, 0.0389227, 7.91846e+07, 8.60268e-05, 2.23284e-05
0.200923, 82, 17.8609, 1.09148e-97, 0.0363826, 8.31679e+07, 8.88579e-05, 2.30632e-05
0.200923, 83, 18.5704, 5.80508e-99, 0.0340362, 8.72997e+07, 9.17464e-05, 2.38129e-05
0.200923, 84, 19.2932, 3.08504e-100, 0.0318665, 9.15836e+07, 9.46929e-05, 2.45777e-05
0.200923, 85, 20.0342, 1.63826e-101, 0.0298584, 9.60232e+07, 9.76979e-05, 2.53576e-05
0.200923, 86, 20.8291, 8.69317e-103, 0.0279981, 1.00622e+08, 0.000100762, 2.61528e-05
0.200923, 87, 21.5829, 4.60954e-104, 0.0262733, 1.05385e+08, 0.000103885, 2.69635e-05
0.200923, 88, 22.3836, 2.44245e-105, 0.0246726, 1.10314e+08, 0.000107068, 2.77896e-05
0.200923, 89, 23.1956, 1.29328e-106, 0.023186, 1.15415e+08, 0.000110311, 2.86314e-05
0.200923, 90, 24.0136, 6.84325e-108, 0.021804, 1.2069e+08, 0.000113615, 2.94889e-05
0.200923, 91, 24.886, 3.61861e-109, 0.0205184, 1.26144e+08, 0.00011698, 3.03624e-05
0.200923, 92, 25.7089, 1.91222e-110, 0.0193213, 1.31781e+08, 0.000120407, 3.12518e-05
0.200923, 93, 26.5784, 1.00985e-111, 0.018206, 1.37604e+08, 0.000123896, 3.21573e-05
0.200923, 94, 27.5333, 5.32973e-113, 0.0171659, 1.43619e+08, 0.000127447, 3.36085e-05
0.200923, 95, 28.4064, 2.81117e-114, 0.0161954, 1.49829e+08, 0.000131061, 3.49415e-05
0.200923, 96, 29.3408, 1.48186e-115, 0.015289, 1.56238e+08, 0.000134739, 3.49716e-05
0.200923, 97, 30.2888, 7.80683e-117, 0.014442, 1.6285e+08, 0.00013848, 3.59427e-05
0.200923, 98, 31.3607, 4.11047e-118, 0.0136498, 1.6967e+08, 0.000142286, 3.69305e-05
0.200923, 99, 32.3669, 2.16303e-119, 0.0129085, 1.76702e+08, 0.000146156, 3.79351e-05
0.200923, 100, 33.2667, 1.13761e-120, 0.0122144, 1.8395e+08, 0.000150092, 3.89565e-05
0.200923, 101, 34.3285, 5.97987e-122, 0.0115639, 1.91419e+08, 0.000154093, 4.04514e-05
0.200923, 102, 35.3367, 3.14165e-123, 0.0109539, 1.99114e+08, 0.00015816, 4.16521e-05
0.200923, 103, 36.4886, 1.64968e-124, 0.0103816, 2.07038e+08, 0.000162294, 4.21235e-05
0.200923, 104, 37.5472, 8.65799e-126, 0.00984435, 2.15196e+08, 0.000166494, 4.32137e-05
0.200923, 105, 38.6279, 4.5417e-127, 0.00933962, 2.23593e+08, 0.000170762, 4.43214e-05
0.242013, 5, 0.000481562, 0.190051, 145120, 657.895, 7.27884e-08, 1.88923e-08
0.242013, 6, 0.00101992, 0.000818262, 53239.1, 1364.21, 1.12206e-07, 2.91498e-08
0.242013, 7, 0.0019201, 1.7407e-05, 22804.6, 2527.37, 1.62581e-07, 4.23544e-08
0.242013, 8, 0.00332445, 1.47704e-06, 10941.3, 4311.58, 2.24945e-07, 5.83847e-08
0.242013, 9, 0.00537626, 1.32902e-07, 5724.38, 6906.31, 3.0029e-07, 7.79406e-08
0.242013, 10, 0.00828044, 1.13289e-08, 3206.73, 10526.3, 3.89572e-07, 1.01114e-07
0.242013, 11, 0.0121929, 9.20404e-10, 1898.47, 15411.6, 4.93714e-07, 1.28144e-07
0.242013, 12, 0.0173582, 7.18288e-11, 1176.43, 21827.4, 6.13613e-07, 1.73889e-07
0.242013, 13, 0.0240007, 5.41762e-12, 757.485, 30064.2, 7.50139e-07, 1.94699e-07
0.242013, 14, 0.0323207, 3.9683e-13, 503.916, 40437.9, 9.04142e-07, 2.34671e-07
0.242013, 15, 0.0426641, 2.83377e-14, 344.795, 53289.5, 1.07645e-06, 2.79394e-07
0.242013, 16, 0.0552455, 1.97905e-15, 241.77, 68985.2, 1.26788e-06, 3.29079e-07
0.242013, 17, 0.0704404, 1.35521e-16, 173.218, 87916.8, 1.47921e-06, 3.83932e-07
0.242013, 18, 0.0882874, 9.11919e-18, 126.492, 110501, 1.71124e-06, 4.44155e-07
0.242013, 19, 0.109381, 6.04082e-19, 93.9545, 137180, 1.96472e-06, 5.09954e-07
0.242013, 20, 0.134129, 3.9455e-20, 70.8594, 168421, 2.2404e-06, 5.81499e-07
0.242013, 21, 0.162154, 2.54422e-21, 54.1822, 204717, 2.53903e-06, 6.59008e-07
0.242013, 22, 0.194834, 1.62163e-22, 41.9505, 246585, 2.86132e-06, 7.4266e-07
0.242013, 23, 0.231412, 1.02266e-23, 32.8518, 294569, 3.208e-06, 8.32642e-07
0.242013, 24, 0.273484, 6.38666e-25, 25.9956, 349238, 3.57977e-06, 9.29135e-07
0.242013, 25, 0.319588, 3.9529e-26, 20.7679, 411184, 3.97733e-06, 1.03232e-06
0.242013, 26, 0.372444, 2.42636e-27, 16.7382, 481027, 4.40136e-06, 1.14238e-06
0.242013, 27, 0.430062, 1.47794e-28, 13.6007, 559411, 4.85254e-06, 1.25948e-06
0.242013, 28, 0.495359, 8.93835e-30, 11.1351, 647006, 5.33154e-06, 1.38381e-06
0.242013, 29, 0.565091, 5.36993e-31, 9.18065, 744506, 5.83901e-06, 1.51552e-06
0.242013, 30, 0.642136, 3.20614e-32, 7.61896, 852631, 6.37562e-06, 1.6548e-06
0.242013, 31, 0.728967, 1.90314e-33, 6.3617, 972127, 6.94201e-06, 1.80181e-06
0.242013, 32, 0.819517, 1.12355e-34, 5.34241, 1.10376e+06, 7.53882e-06, 1.95671e-06
0.242013, 33, 0.919271, 6.59912e-36, 4.51061, 1.24834e+06, 8.16668e-06, 2.14557e-06
0.242013, 34, 1.03169, 3.85732e-37, 3.82762, 1.40667e+06, 8.82622e-06, 2.29086e-06
0.242013, 35, 1.14593, 2.24444e-38, 3.26353, 1.5796e+06, 9.51806e-06, 2.47042e-06
0.242013, 36, 1.27127, 1.30036e-39, 2.79511, 1.76802e+06, 1.02428e-05, 2.78416e-06
0.242013, 37, 1.40754, 7.50328e-41, 2.4041, 1.9728e+06, 1.10011e-05, 2.85535e-06
0.242013, 38, 1.5557, 4.31285e-42, 2.07612, 2.19488e+06, 1.17935e-05, 3.06102e-06
0.242013, 39, 1.70897, 2.46995e-43, 1.79973, 2.4352e+06, 1.26206e-05, 3.2757e-06
0.242013, 40, 1.88114, 1.40962e-44, 1.56579, 2.69474e+06, 1.34831e-05, 3.49954e-06
0.242013, 41, 2.05087, 8.01821e-46, 1.36695, 2.97448e+06, 1.43814e-05, 3.73271e-06
0.242013, 42, 2.23769, 4.54658e-47, 1.19727, 3.27547e+06, 1.53162e-05, 3.98938e-06
0.242013, 43, 2.43886, 2.57031e-48, 1.05193, 3.59874e+06, 1.62881e-05, 4.22761e-06
0.242013, 44, 2.6501, 1.44891e-49, 0.926985, 3.94536e+06, 1.72977e-05, 4.48963e-06
0.242013, 45, 2.87723, 8.14523e-51, 0.819207, 4.31645e+06, 1.83454e-05, 4.77815e-06
0.242013, 46, 3.10764, 4.56695e-52, 0.725929, 4.71311e+06, 1.94319e-05, 5.04359e-06
0.242013, 47, 3.35824, 2.55421e-53, 0.644947, 5.1365e+06, 2.05578e-05, 5.3358e-06
0.242013, 48, 3.61984, 1.42509e-54, 0.574428, 5.5878e+06, 2.17236e-05, 5.63838e-06
0.242013, 49, 3.89286, 7.93271e-56, 0.512842, 6.06821e+06, 2.29298e-05, 5.95145e-06
0.242013, 50, 4.1815, 4.40593e-57, 0.45891, 6.57895e+06, 2.4177e-05, 6.76139e-06
0.242013, 51, 4.48449, 2.4419e-58, 0.411554, 7.12126e+06, 2.54657e-05, 6.60965e-06
0.242013, 52, 4.80114, 1.3506e-59, 0.369866, 7.69644e+06, 2.67965e-05, 6.95791e-06
0.242013, 53, 5.13289, 7.45534e-61, 0.333077, 8.30577e+06, 2.817e-05, 7.31155e-06
0.242013, 54, 5.47943, 4.10755e-62, 0.300536, 8.95058e+06, 2.95866e-05, 7.67924e-06
0.242013, 55, 5.84458, 2.25892e-63, 0.271686, 9.63223e+06, 3.10469e-05, 8.05827e-06
0.242013, 56, 6.21876, 1.24009e-64, 0.246053, 1.03521e+07, 3.25514e-05, 8.44877e-06
0.242013, 57, 6.61492, 6.79616e-66, 0.223229, 1.11116e+07, 3.41007e-05, 8.85088e-06
0.242013, 58, 7.01953, 3.71842e-67, 0.202866, 1.19121e+07, 3.56953e-05, 9.2654e-06
0.242013, 59, 7.44874, 2.03124e-68, 0.184661, 1.27551e+07, 3.73356e-05, 9.6905e-06
0.242013, 60, 7.88554, 1.10789e-69, 0.168357, 1.36421e+07, 3.90223e-05, 1.01283e-05
0.242013, 61, 8.34273, 6.03373e-71, 0.153726, 1.45746e+07, 4.07558e-05, 1.05786e-05
0.242013, 62, 8.86625, 3.28132e-72, 0.140575, 1.5554e+07, 4.25366e-05, 1.10404e-05
0.242013, 63, 9.31027, 1.78199e-73, 0.128733, 1.65821e+07, 4.43652e-05, 1.1515e-05
0.242013, 64, 9.81984, 9.66441e-75, 0.118052, 1.76602e+07, 4.62422e-05, 1.20022e-05
0.242013, 65, 10.3485, 5.2345e-76, 0.108402, 1.87901e+07, 4.81681e-05, 1.25021e-05
0.242013, 66, 10.8983, 2.83155e-77, 0.0996714, 1.99734e+07, 5.01433e-05, 1.30148e-05
0.242013, 67, 11.4535, 1.52981e-78, 0.0917595, 2.12117e+07, 5.21683e-05, 1.35404e-05
0.242013, 68, 12.0352, 8.25524e-80, 0.0845792, 2.25067e+07, 5.42437e-05, 1.4079e-05
0.242013, 69, 12.642, 4.44957e-81, 0.0780535, 2.38601e+07, 5.637e-05, 1.46309e-05
0.242013, 70, 13.2606, 2.39561e-82, 0.0721146, 2.52737e+07, 5.85476e-05, 1.51961e-05
0.242013, 71, 13.8922, 1.28836e-83, 0.0667024, 2.67491e+07, 6.0777e-05, 1.57747e-05
0.242013, 72, 14.5446, 6.9214e-85, 0.0617637, 2.82883e+07, 6.30587e-05, 1.6367e-05
0.242013, 73, 15.2739, 3.7145e-86, 0.0572515, 2.98929e+07, 6.53931e-05, 1.69729e-05
0.242013, 74, 15.9099, 1.99144e-87, 0.0531237, 3.15648e+07, 6.77809e-05, 1.78401e-05
0.242013, 75, 16.6227, 1.06662e-88, 0.049343, 3.33059e+07, 7.02224e-05, 1.82798e-05
0.242013, 76, 17.4536, 5.70734e-90, 0.0458762, 3.51181e+07, 7.27181e-05, 1.88741e-05
0.242013, 77, 18.1129, 3.05108e-91, 0.0426937, 3.70032e+07, 7.52686e-05, 1.95361e-05
0.242013, 78, 18.9747, 1.62959e-92, 0.0397688, 3.89632e+07, 7.78742e-05, 2.02123e-05
0.242013, 79, 19.7441, 8.69597e-94, 0.0370777, 4.10001e+07, 8.05355e-05, 2.09031e-05
0.242013, 80, 20.4847, 4.63642e-95, 0.0345993, 4.31158e+07, 8.32529e-05, 2.16084e-05
0.242013, 81, 21.3637, 2.46991e-96, 0.0323143, 4.53123e+07, 8.60268e-05, 2.25065e-05
0.242013, 82, 22.2675, 1.31469e-97, 0.0302055, 4.75917e+07, 8.88579e-05, 2.30632e-05
0.242013, 83, 23.1021, 6.99224e-99, 0.0282574, 4.99561e+07, 9.17464e-05, 2.38129e-05
0.242013, 84, 23.9379, 3.71595e-100, 0.0264561, 5.24075e+07, 9.46929e-05, 2.45777e-05
0.242013, 85, 24.8592, 1.97329e-101, 0.024789, 5.4948e+07, 9.76979e-05, 2.53576e-05
0.242013, 86, 25.8728, 1.0471e-102, 0.0232445, 5.75798e+07, 0.000100762, 2.61528e-05
0.242013, 87, 26.7698, 5.5522e-104, 0.0218126, 6.0305e+07, 0.000103885, 2.69635e-05
0.242013, 88, 27.7384, 2.94194e-105, 0.0204837, 6.31258e+07, 0.000107068, 2.77896e-05
0.242013, 89, 28.7384, 1.55776e-106, 0.0192494, 6.60444e+07, 0.000110311, 2.86314e-05
0.242013, 90, 29.756, 8.24271e-108, 0.0181021, 6.90631e+07, 0.000113615, 2.94889e-05
0.242013, 91, 30.8101, 4.35863e-109, 0.0170347, 7.21841e+07, 0.00011698, 3.03624e-05
0.242013, 92, 31.8898, 2.30328e-110, 0.0160409, 7.54098e+07, 0.000120407, 3.12518e-05
0.242013, 93, 32.9857, 1.21637e-111, 0.0151149, 7.87423e+07, 0.000123896, 3.21573e-05
0.242013, 94, 34.0859, 6.41968e-113, 0.0142515, 8.21841e+07, 0.000127447, 3.3079e-05
0.242013, 95, 35.2162, 3.38606e-114, 0.0134457, 8.57375e+07, 0.000131061, 3.40171e-05
0.242013, 96, 36.3287, 1.78491e-115, 0.0126932, 8.94049e+07, 0.000134739, 3.49716e-05
0.242013, 97, 37.5013, 9.40335e-117, 0.01199, 9.31887e+07, 0.00013848, 3.59427e-05
0.242013, 98, 38.6891, 4.95107e-118, 0.0113323, 9.70914e+07, 0.000142286, 3.69305e-05
0.242013, 99, 39.9992, 2.60538e-119, 0.0107169, 1.01115e+08, 0.000146156, 3.79351e-05
0.242013, 100, 41.3221, 1.37026e-120, 0.0101406, 1.05263e+08, 0.000150092, 3.89565e-05
0.242013, 101, 42.4223, 7.20278e-122, 0.00960052, 1.09537e+08, 0.000154093, 3.9995e-05
0.242013, 102, 43.7073, 3.78413e-123, 0.00909414, 1.1394e+08, 0.00015816, 4.10506e-05
0.242013, 103, 45.0248, 1.98704e-124, 0.00861901, 1.18475e+08, 0.000162294, 4.29625e-05
0.242013, 104, 46.3401, 1.04286e-125, 0.00817295, 1.23143e+08, 0.000166494, 4.32137e-05
0.242013, 105, 47.6701, 5.47049e-127, 0.00775392, 1.27948e+08, 0.000170762, 4.43217e-05
0.291505, 5, 0.00060874, 0.131791, 120481, 376.471, 7.27884e-08, 2.01882e-08
0.291505, 6, 0.00128579, 0.000637433, 44200, 780.651, 1.12206e-07, 2.91233e-08
0.291505, 7, 0.00242178, 1.97789e-05, 18932.8, 1446.25, 1.62581e-07, 4.2198e-08
0.291505, 8, 0.00418029, 1.7752e-06, 9083.63, 2467.24, 2.24945e-07, 5.83847e-08
0.291505, 9, 0.00675663, 1.60068e-07, 4752.48, 3952.05, 3.0029e-07, 7.79553e-08
0.291505, 10, 0.010395, 1.36456e-08, 2662.28, 6023.54, 3.89572e-07, 1.01114e-07
0.291505, 11, 0.0153, 1.10863e-09, 1576.14, 8819.07, 4.93714e-07, 1.28144e-07
0.291505, 12, 0.0217695, 8.65181e-11, 976.692, 12490.4, 6.13613e-07, 1.59264e-07
0.291505, 13, 0.0300843, 6.52555e-12, 628.877, 17203.8, 7.50139e-07, 1.94699e-07
0.291505, 14, 0.0405701, 4.77983e-13, 418.36, 23140, 9.04142e-07, 2.34671e-07
0.291505, 15, 0.0534293, 3.41329e-14, 286.255, 30494.2, 1.07645e-06, 2.79394e-07
0.291505, 16, 0.0691568, 2.38377e-15, 200.722, 39475.9, 1.26788e-06, 3.29079e-07
0.291505, 17, 0.0881237, 1.63236e-16, 143.809, 50309.2, 1.47921e-06, 3.83932e-07
0.291505, 18, 0.110552, 1.09841e-17, 105.016, 63232.7, 1.71124e-06, 4.44155e-07
0.291505, 19, 0.13695, 7.27619e-19, 78.0027, 78499.4, 1.96472e-06, 5.09945e-07
0.291505, 20, 0.16775, 4.75237e-20, 58.8287, 96376.7, 2.2404e-06, 5.81499e-07
0.291505, 21, 0.203077, 3.06452e-21, 44.983, 117146, 2.53903e-06, 6.59008e-07
0.291505, 22, 0.243672, 1.95326e-22, 34.8281, 141105, 2.86132e-06, 7.4266e-07
0.291505, 23, 0.289665, 1.2318e-23, 27.2741, 168563, 3.208e-06, 8.32642e-07
0.291505, 24, 0.342069, 7.69275e-25, 21.582, 199847, 3.57977e-06, 9.29135e-07
0.291505, 25, 0.400249, 4.76128e-26, 17.2419, 235295, 3.97733e-06, 1.03232e-06
0.291505, 26, 0.465919, 2.92256e-27, 13.8964, 275261, 4.40136e-06, 1.14238e-06
0.291505, 27, 0.538255, 1.78018e-28, 11.2916, 320116, 4.85254e-06, 1.25948e-06
0.291505, 28, 0.619231, 1.07663e-29, 9.24454, 370241, 5.33154e-06, 1.38381e-06
0.291505, 29, 0.707094, 6.4681e-31, 7.62194, 426034, 5.83901e-06, 1.51552e-06
0.291505, 30, 0.80402, 3.86181e-32, 6.32539, 487907, 6.37562e-06, 1.6548e-06
0.291505, 31, 0.910711, 2.29234e-33, 5.28159, 556287, 6.94201e-06, 1.80181e-06
0.291505, 32, 1.02562, 1.35332e-34, 4.43537, 631614, 7.53882e-06, 1.95671e-06
0.291505, 33, 1.15292, 7.94867e-36, 3.74479, 714345, 8.16668e-06, 2.11967e-06
0.291505, 34, 1.28858, 4.64615e-37, 3.17775, 804948, 8.82622e-06, 2.29086e-06
0.291505, 35, 1.43394, 2.70344e-38, 2.70944, 903908, 9.51806e-06, 2.47042e-06
0.291505, 36, 1.59325, 1.56629e-39, 2.32055, 1.01172e+06, 1.02428e-05, 2.65854e-06
0.291505, 37, 1.76197, 9.03773e-41, 1.99593, 1.12891e+06, 1.10011e-05, 2.85535e-06
0.291505, 38, 1.94428, 5.19484e-42, 1.72363, 1.25599e+06, 1.17935e-05, 3.06102e-06
0.291505, 39, 2.13824, 2.97506e-43, 1.49417, 1.39351e+06, 1.26206e-05, 3.2757e-06
0.291505, 40, 2.34746, 1.69789e-44, 1.29994, 1.54203e+06, 1.34831e-05, 3.53714e-06
0.291505, 41, 2.5649, 9.65796e-46, 1.13486, 1.70211e+06, 1.43814e-05, 3.73271e-06
0.291505, 42, 2.80108, 5.47637e-47, 0.993993, 1.87434e+06, 1.53162e-05, 3.97535e-06
0.291505, 43, 3.04926, 3.09595e-48, 0.873329, 2.05933e+06, 1.62881e-05, 4.31326e-06
0.291505, 44, 3.31614, 1.74521e-49, 0.769599, 2.25768e+06, 1.72977e-05, 4.48963e-06
0.291505, 45, 3.58966, 9.81095e-51, 0.68012, 2.47003e+06, 1.83454e-05, 4.76158e-06
0.291505, 46, 3.88589, 5.5009e-52, 0.602679, 2.69701e+06, 1.94319e-05, 5.12292e-06
0.291505, 47, 4.19635, 3.07656e-53, 0.535446, 2.9393e+06, 2.05578e-05, 5.3358e-06
0.291505, 48, 4.51833, 1.71652e-54, 0.4769, 3.19755e+06, 2.17236e-05, 5.70016e-06
0.291505, 49, 4.86169, 9.55498e-56, 0.425771, 3.47245e+06, 2.29298e-05, 5.95145e-06
0.291505, 50, 5.22498, 5.30696e-57, 0.380995, 3.76471e+06, 2.4177e-05, 6.74503e-06
0.291505, 51, 5.59732, 2.94128e-58, 0.341679, 4.07505e+06, 2.54657e-05, 6.60965e-06
0.291505, 52, 5.99181, 1.6268e-59, 0.307069, 4.40418e+06, 2.67965e-05, 6.95507e-06
0.291505, 53, 6.40431, 8.97998e-61, 0.276527, 4.75287e+06, 2.817e-05, 7.31155e-06
0.291505, 54, 6.83492, 4.94756e-62, 0.24951, 5.12185e+06, 2.95866e-05, 8.72931e-06
0.291505, 55, 7.28993, 2.72088e-63, 0.225559, 5.51192e+06, 3.10469e-05, 8.05827e-06
0.291505, 56, 7.75358, 1.49369e-64, 0.204277, 5.92385e+06, 3.25514e-05, 8.44877e-06
0.291505, 57, 8.24749, 8.186e-66, 0.185329, 6.35845e+06, 3.41007e-05, 8.85088e-06
0.291505, 58, 8.74935, 4.47885e-67, 0.168423, 6.81654e+06, 3.56953e-05, 9.26475e-06
0.291505, 59, 9.28364, 2.44664e-68, 0.153309, 7.29894e+06, 3.73356e-05, 9.6905e-06
0.291505, 60, 9.83105, 1.33446e-69, 0.139773, 7.80651e+06, 3.90223e-05, 1.01283e-05
0.291505, 61, 10.3932, 7.26765e-71, 0.127626, 8.3401e+06, 4.07558e-05, 1.18317e-05
0.291505, 62, 10.9825, 3.95236e-72, 0.116708, 8.90059e+06, 4.25366e-05, 1.10404e-05
0.291505, 63, 11.5944, 2.14641e-73, 0.106876, 9.48886e+06, 4.43652e-05, 1.1515e-05
0.291505, 64, 12.2253, 1.16408e-74, 0.0980087, 1.01058e+07, 4.62422e-05, 1.20024e-05
0.291505, 65, 12.8867, 6.30498e-76, 0.0899976, 1.07524e+07, 4.81681e-05, 1.25091e-05
0.291505, 66, 13.5545, 3.41061e-77, 0.082749, 1.14295e+07, 5.01433e-05, 1.51407e-05
0.291505, 67, 14.2544, 1.84266e-78, 0.0761803, 1.21381e+07, 5.21683e-05, 1.35404e-05
0.291505, 68, 14.9995, 9.94347e-80, 0.0702191, 1.28792e+07, 5.42437e-05, 1.4079e-05
0.291505, 69, 15.7197, 5.35952e-81, 0.0648014, 1.36536e+07, 5.637e-05, 1.46309e-05
0.291505, 70, 16.4922, 2.88552e-82, 0.0598708, 1.44625e+07, 5.85476e-05, 1.51961e-05
0.291505, 71, 17.267, 1.55183e-83, 0.0553775, 1.53068e+07, 6.0777e-05, 1.58099e-05
0.291505, 72, 18.0774, 8.33685e-85, 0.0512773, 1.61876e+07, 6.30587e-05, 1.63742e-05
0.291505, 73, 19.0154, 4.47413e-86, 0.0475312, 1.71058e+07, 6.53931e-05, 1.69729e-05
0.291505, 74, 19.7771, 2.3987e-87, 0.0441042, 1.80625e+07, 6.77809e-05, 1.75926e-05
0.291505, 75, 20.7581, 1.28474e-88, 0.0409654, 1.90589e+07, 7.02224e-05, 1.82263e-05
