# L1 = 0.5, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.000521401, 20, 0.000378842, 8.34708e-23, 481.244, 1.68421e+13, 2.2404e-06, 6.5629e-07
0.000521401, 21, 0.00045603, 5.38669e-24, 367.98, 2.04717e+13, 2.53903e-06, 6.72117e-07
nan, nan, nan, nan, nan, nan, nan, nan
0.000521401, 23, 0.000643591, 2.16816e-26, 223.114, 2.94569e+13, 3.208e-06, 8.58146e-07
0.000521401, 24, 0.000755276, 1.35486e-27, 176.55, 3.49238e+13, 3.57977e-06, 9.52469e-07
0.000521401, 25, 0.000882578, 8.39035e-29, 141.046, 4.11184e+13, 3.97733e-06, 1.06599e-06
0.000521401, 26, 0.00101911, 5.15282e-30, 113.678, 4.81027e+13, 4.40136e-06, 1.27472e-06
0.000521401, 27, 0.00117229, 3.1402e-31, 92.3697, 5.59411e+13, 4.85254e-06, 1.35627e-06
0.000521401, 28, 0.00134674, 1.9e-32, 75.6242, 6.47006e+13, 5.33154e-06, 1.45507e-06
0.000521401, 29, 0.00153124, 1.14195e-33, 62.3507, 7.44506e+13, 5.83901e-06, 1.56578e-06
0.000521401, 30, 0.00172638, 6.82079e-35, 51.7444, 8.52631e+13, 6.37562e-06, 1.85154e-06
0.000521401, 31, 0.00195772, 4.05028e-36, 43.2057, 9.72127e+13, 6.94201e-06, 1.93073e-06
0.000521401, 32, 0.00218664, 2.39198e-37, 36.2832, 1.10376e+14, 7.53882e-06, 2.33386e-06
0.000521401, 33, 0.00244835, 1.40539e-38, 30.634, 1.24834e+14, 8.16668e-06, 2.52307e-06
0.000521401, 34, 0.00271642, 8.21736e-40, 25.9954, 1.40667e+14, 8.82622e-06, 2.29778e-06
0.000521401, 35, 0.0030136, 4.78282e-41, 22.1644, 1.5796e+14, 9.51806e-06, 2.48089e-06
0.000521401, 36, 0.00333303, 2.77179e-42, 18.9831, 1.76802e+14, 1.02428e-05, 2.92701e-06
0.000521401, 37, 0.00368306, 1.5998e-43, 16.3275, 1.9728e+14, 1.10011e-05, 3.21537e-06
0.000521401, 38, 0.00403946, 9.19789e-45, 14.1, 2.19488e+14, 1.17935e-05, 3.1592e-06
0.000521401, 39, 0.0044218, 5.26886e-46, 12.2229, 2.4352e+14, 1.26206e-05, 3.29506e-06
0.000521401, 40, 0.00484474, 3.00767e-47, 10.6341, 2.69474e+14, 1.34831e-05, 3.81411e-06
0.000521401, 41, 0.00526675, 1.7112e-48, 9.28366, 2.97448e+14, 1.43814e-05, 3.76461e-06
0.000521401, 42, 0.00574282, 9.7051e-50, 8.13128, 3.27547e+14, 1.53162e-05, 4.33141e-06
0.000521401, 43, 0.00621976, 5.48768e-51, 7.1442, 3.59874e+14, 1.62881e-05, 4.93784e-06
0.000521401, 44, 0.00673242, 3.09404e-52, 6.29565, 3.94536e+14, 1.72977e-05, 4.57663e-06
0.000521401, 45, 0.00728887, 1.73968e-53, 5.56367, 4.31645e+14, 1.83454e-05, 5.25011e-06
0.000521401, 46, 0.00783738, 9.75593e-55, 4.93017, 4.71311e+14, 1.94319e-05, 6.01299e-06
0.000521401, 47, 0.00843339, 5.45724e-56, 4.38018, 5.1365e+14, 2.05578e-05, 6.01502e-06
0.000521401, 48, 0.00908789, 3.04529e-57, 3.90125, 5.5878e+14, 2.17236e-05, 6.35427e-06
0.000521401, 49, 0.00970067, 1.69542e-58, 3.48299, 6.06821e+14, 2.29298e-05, 7.0781e-06
0.000521401, 50, 0.0104003, 9.41799e-60, 3.1167, 6.57895e+14, 2.4177e-05, 7.3196e-06
0.000521401, 51, 0.0111089, 5.22049e-61, 2.79508, 7.12126e+14, 2.54657e-05, 6.79562e-06
0.000521401, 52, 0.0118389, 2.88782e-62, 2.51195, 7.69644e+14, 2.67965e-05, 7.01662e-06
0.000521401, 53, 0.0126028, 1.5943e-63, 2.26211, 8.30577e+14, 2.817e-05, 7.7365e-06
0.000521401, 54, 0.0134078, 8.78499e-65, 2.0411, 8.95058e+14, 2.95866e-05, 8.80194e-06
0.000521401, 55, 0.0142681, 4.83187e-66, 1.84517, 9.63223e+14, 3.10469e-05, 8.31658e-06
0.000521401, 56, 0.0151127, 2.65289e-67, 1.67108, 1.03521e+15, 3.25514e-05, 9.5716e-06
0.000521401, 57, 0.0160187, 1.45405e-68, 1.51607, 1.11116e+15, 3.41007e-05, 9.47535e-06
0.000521401, 58, 0.0169775, 7.95654e-70, 1.37777, 1.19121e+15, 3.56953e-05, 9.66293e-06
0.000521401, 59, 0.0179102, 4.34686e-71, 1.25413, 1.27551e+15, 3.73356e-05, 1.1451e-05
0.000521401, 60, 0.018906, 2.37114e-72, 1.1434, 1.36421e+15, 3.90223e-05, 1.17941e-05
0.000521401, 61, 0.0199814, 1.29149e-73, 1.04404, 1.45746e+15, 4.07558e-05, 1.20257e-05
0.000521401, 62, 0.0210049, 7.02419e-75, 0.95472, 1.5554e+15, 4.25366e-05, 1.17247e-05
0.000521401, 63, 0.0220957, 3.815e-76, 0.874293, 1.65821e+15, 4.43652e-05, 1.27346e-05
0.000521401, 64, 0.0232277, 2.06921e-77, 0.801753, 1.76602e+15, 4.62422e-05, 1.42782e-05
0.000521401, 65, 0.0243813, 1.12084e-78, 0.736219, 1.87901e+15, 4.81681e-05, 1.40891e-05
0.000521401, 66, 0.0255788, 6.06362e-80, 0.676922, 1.99734e+15, 5.01433e-05, 1.54058e-05
0.000521401, 67, 0.0268418, 3.27629e-81, 0.623188, 2.12117e+15, 5.21683e-05, 1.46909e-05
0.000521401, 68, 0.0281353, 1.76812e-82, 0.574422, 2.25067e+15, 5.42437e-05, 1.4395e-05
0.000521401, 69, 0.0294, 9.53092e-84, 0.530103, 2.38601e+15, 5.637e-05, 1.66772e-05
0.000521401, 70, 0.0308802, 5.13177e-85, 0.489769, 2.52737e+15, 5.85476e-05, 1.63637e-05
0.000521401, 71, 0.0321121, 2.76008e-86, 0.453012, 2.67491e+15, 6.0777e-05, 1.7374e-05
0.000521401, 72, 0.0335806, 1.4829e-87, 0.419471, 2.82883e+15, 6.30587e-05, 1.77772e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.000521401, 74, 0.0365203, 4.26724e-90, 0.360791, 3.15648e+15, 6.77809e-05, 2.04708e-05
0.000521401, 75, 0.0381466, 2.28569e-91, 0.335115, 3.33059e+15, 7.02224e-05, 1.95168e-05
0.000521401, 76, 0.0395468, 1.22313e-92, 0.31157, 3.51181e+15, 7.27181e-05, 2.1259e-05
0.000521401, 77, 0.041176, 6.53913e-94, 0.289955, 3.70032e+15, 7.52686e-05, 2.00573e-05
0.000521401, 78, 0.0427796, 3.49279e-95, 0.270091, 3.89632e+15, 7.78742e-05, 2.34246e-05
0.000521401, 79, 0.0445138, 1.86397e-96, 0.251815, 4.10001e+15, 8.05355e-05, 2.15163e-05
0.000521401, 80, 0.0462106, 9.93873e-98, 0.234982, 4.31158e+15, 8.32529e-05, 2.42654e-05
0.000521401, 81, 0.0479532, 5.29488e-99, 0.219464, 4.53123e+15, 8.60268e-05, 2.49625e-05
0.000521401, 82, 0.0497296, 2.81853e-100, 0.205142, 4.75917e+15, 8.88579e-05, 2.73708e-05
0.000521401, 83, 0.0515449, 1.49913e-101, 0.191911, 4.99561e+15, 9.17464e-05, 2.81629e-05
0.000521401, 84, 0.0533618, 7.96742e-103, 0.179678, 5.24075e+15, 9.46929e-05, 2.85493e-05
0.000521401, 85, 0.0551946, 4.23118e-104, 0.168355, 5.4948e+15, 9.76979e-05, 2.84568e-05
0.000521401, 86, 0.0571097, 2.24533e-105, 0.157866, 5.75798e+15, 0.000100762, 2.91379e-05
0.000521401, 87, 0.0590602, 1.19065e-106, 0.148141, 6.0305e+15, 0.000103885, 3.18053e-05
0.000521401, 88, 0.0610542, 6.30919e-108, 0.139116, 6.31258e+15, 0.000107068, 3.25849e-05
0.000521401, 89, 0.0631079, 3.34088e-109, 0.130733, 6.60444e+15, 0.000110311, 3.27503e-05
0.000521401, 90, 0.0651756, 1.76788e-110, 0.122941, 6.90631e+15, 0.000113615, 3.34737e-05
0.000521401, 91, 0.0675564, 9.34873e-112, 0.115692, 7.21841e+15, 0.00011698, 3.29385e-05
0.000521401, 92, 0.0696014, 4.94048e-113, 0.108942, 7.54098e+15, 0.000120407, 3.69704e-05
0.000521401, 93, 0.071814, 2.60921e-114, 0.102654, 7.87423e+15, 0.000123896, 3.7709e-05
0.000521401, 94, 0.0740932, 1.37713e-115, 0.0967892, 8.21841e+15, 0.000127447, 3.65108e-05
0.000521401, 95, 0.0768095, 7.264e-117, 0.0913167, 8.57375e+15, 0.000131061, 3.71798e-05
0.000521401, 96, 0.0790353, 3.82927e-118, 0.0862062, 8.94049e+15, 0.000134739, 3.79502e-05
0.000521401, 97, 0.0812813, 2.01744e-119, 0.0814302, 9.31887e+15, 0.00013848, 4.23885e-05
0.000521401, 98, 0.0835232, 1.06227e-120, 0.0769639, 9.70914e+15, 0.000142286, 4.29403e-05
0.000521401, 99, 0.0857967, 5.59016e-122, 0.0727841, 1.01115e+16, 0.000146156, 4.3501e-05
0.000521401, 100, 0.0881111, 2.94018e-123, 0.06887, 1.05263e+16, 0.000150092, 4.45424e-05
0.000521401, 101, 0.0912293, 1.54556e-124, 0.0652023, 1.09537e+16, 0.000154093, 4.57795e-05
0.000521401, 102, 0.0941549, 8.12026e-126, 0.0617631, 1.1394e+16, 0.00015816, 4.77995e-05
0.000521401, 103, 0.0960895, 4.26409e-127, 0.0585363, 1.18475e+16, 0.000162294, 4.81578e-05
0.000521401, 104, 0.0985099, 2.238e-128, 0.0555069, 1.23143e+16, 0.000166494, 5.0604e-05
0.000521401, 105, 0.102085, 1.17403e-129, 0.052661, 1.27948e+16, 0.000170762, 5.03725e-05
0.000628029, 5, 1.96562e-06, 18708.8, 818252, 3.76471e+10, 7.27884e-08, 1.88923e-08
0.000628029, 6, 4.10665e-06, 68.2048, 300186, 7.80651e+10, 1.12206e-07, 2.91233e-08
0.000628029, 7, 7.6344e-06, 0.235734, 128583, 1.44625e+11, 1.62581e-07, 4.23621e-08
0.000628029, 8, 1.3059e-05, 0.00076654, 61691.8, 2.46724e+11, 2.24945e-07, 6.45132e-08
0.000628029, 9, 2.09032e-05, 2.44931e-06, 32276.6, 3.95205e+11, 3.0029e-07, 7.85659e-08
0.000628029, 10, 3.18074e-05, 7.64775e-09, 18081, 6.02354e+11, 3.89572e-07, 1.01114e-07
0.000628029, 11, 4.64295e-05, 2.55227e-11, 10704.4, 8.81907e+11, 4.93714e-07, 1.41453e-07
0.000628029, 12, 6.54778e-05, 2.50579e-13, 6633.23, 1.24904e+12, 6.13613e-07, 1.59264e-07
0.000628029, 13, 8.99214e-05, 1.38956e-14, 4271.04, 1.72038e+12, 7.50139e-07, 2.21716e-07
0.000628029, 14, 0.000119975, 1.00509e-15, 2841.31, 2.314e+12, 9.04142e-07, 2.63398e-07
0.000628029, 15, 0.000157059, 7.18361e-17, 1944.11, 3.04942e+12, 1.07645e-06, 3.14744e-07
0.000628029, 16, 0.000201909, 5.0232e-18, 1363.21, 3.94759e+12, 1.26788e-06, 3.31098e-07
0.000628029, 17, 0.000255017, 3.44372e-19, 976.682, 5.03092e+12, 1.47921e-06, 4.04206e-07
0.000628029, 18, 0.000317875, 2.31966e-20, 713.22, 6.32327e+12, 1.71124e-06, 5.17837e-07
0.000628029, 19, 0.000391097, 1.53804e-21, 529.758, 7.84994e+12, 1.96472e-06, 5.19915e-07
0.000628029, 20, 0.000475761, 1.00541e-22, 399.537, 9.63767e+12, 2.2404e-06, 6.37317e-07
0.000628029, 21, 0.000572731, 6.48829e-24, 305.503, 1.17146e+13, 2.53903e-06, 6.69065e-07
0.000628029, 22, 0.000683257, 4.13843e-25, 236.536, 1.41105e+13, 2.86132e-06, 8.73359e-07
0.000628029, 23, 0.000807491, 2.61155e-26, 185.233, 1.68563e+13, 3.208e-06, 8.40717e-07
0.000628029, 24, 0.000947254, 1.63194e-27, 146.575, 1.99847e+13, 3.57977e-06, 9.37054e-07
0.000628029, 25, 0.00110331, 1.01062e-28, 117.099, 2.35295e+13, 3.97733e-06, 1.08498e-06
0.000628029, 26, 0.00128025, 6.20659e-30, 94.3776, 2.75261e+13, 4.40136e-06, 1.2022e-06
0.000628029, 27, 0.0014679, 3.78238e-31, 76.6869, 3.20116e+13, 4.85254e-06, 1.32505e-06
0.000628029, 28, 0.0016785, 2.28856e-32, 62.7846, 3.70241e+13, 5.33154e-06, 1.40884e-06
0.000628029, 29, 0.00191025, 1.37549e-33, 51.7646, 4.26034e+13, 5.83901e-06, 1.6307e-06
0.000628029, 30, 0.00216082, 8.21566e-35, 42.9591, 4.87907e+13, 6.37562e-06, 1.89593e-06
0.000628029, 31, 0.00244617, 4.87858e-36, 35.8701, 5.56287e+13, 6.94201e-06, 1.93315e-06
0.000628029, 32, 0.00273496, 2.88115e-37, 30.1229, 6.31614e+13, 7.53882e-06, 1.99547e-06
0.000628029, 33, 0.00306786, 1.6928e-38, 25.4329, 7.14345e+13, 8.16668e-06, 2.30611e-06
0.000628029, 34, 0.00339528, 9.89784e-40, 21.5818, 8.04948e+13, 8.82622e-06, 2.29734e-06
0.000628029, 35, 0.0037655, 5.76092e-41, 18.4013, 9.03908e+13, 9.51806e-06, 2.48956e-06
0.000628029, 36, 0.00416314, 3.33864e-42, 15.7601, 1.01172e+14, 1.02428e-05, 2.75231e-06
0.000628029, 37, 0.00458983, 1.92696e-43, 13.5554, 1.12891e+14, 1.10011e-05, 3.33488e-06
0.000628029, 38, 0.00504208, 1.10789e-44, 11.7061, 1.25599e+14, 1.17935e-05, 3.57492e-06
0.000628029, 39, 0.00551779, 6.34636e-46, 10.1477, 1.39351e+14, 1.26206e-05, 3.30825e-06
0.000628029, 40, 0.00602766, 3.62275e-47, 8.82861, 1.54203e+14, 1.34831e-05, 3.55715e-06
0.000628029, 41, 0.00656825, 2.06115e-48, 7.70745, 1.70211e+14, 1.43814e-05, 3.77536e-06
0.000628029, 42, 0.0071586, 1.16898e-49, 6.75073, 1.87434e+14, 1.53162e-05, 4.53737e-06
0.000628029, 43, 0.00775166, 6.60993e-51, 5.93124, 2.05933e+14, 1.62881e-05, 4.54189e-06
0.000628029, 44, 0.00837849, 3.72679e-52, 5.22676, 2.25768e+14, 1.72977e-05, 4.55153e-06
0.000628029, 45, 0.00907389, 2.09545e-53, 4.61906, 2.47003e+14, 1.83454e-05, 5.44068e-06
0.000628029, 46, 0.00975674, 1.17511e-54, 4.09312, 2.69701e+14, 1.94319e-05, 5.11695e-06
0.000628029, 47, 0.0105003, 6.57327e-56, 3.6365, 2.9393e+14, 2.05578e-05, 5.7322e-06
0.000628029, 48, 0.0112974, 3.66806e-57, 3.23888, 3.19755e+14, 2.17236e-05, 6.50668e-06
0.000628029, 49, 0.0121418, 2.04214e-58, 2.89164, 3.47245e+14, 2.29298e-05, 6.21585e-06
0.000628029, 50, 0.0129814, 1.1344e-59, 2.58754, 3.76471e+14, 2.4177e-05, 6.47259e-06
0.000628029, 51, 0.0138047, 6.28809e-61, 2.32052, 4.07505e+14, 2.54657e-05, 6.77527e-06
0.000628029, 52, 0.0147163, 3.47839e-62, 2.08547, 4.40418e+14, 2.67965e-05, 7.06662e-06
0.000628029, 53, 0.0156646, 1.92034e-63, 1.87804, 4.75287e+14, 2.817e-05, 8.04636e-06
0.000628029, 54, 0.0167578, 1.05816e-64, 1.69456, 5.12185e+14, 2.95866e-05, 7.94088e-06
0.000628029, 55, 0.017718, 5.82e-66, 1.53189, 5.51192e+14, 3.10469e-05, 8.45493e-06
0.000628029, 56, 0.0188962, 3.19541e-67, 1.38736, 5.92385e+14, 3.25514e-05, 8.65817e-06
0.000628029, 57, 0.0198864, 1.75141e-68, 1.25867, 6.35845e+14, 3.41007e-05, 9.67658e-06
0.000628029, 58, 0.0210521, 9.58369e-70, 1.14385, 6.81654e+14, 3.56953e-05, 9.63708e-06
0.000628029, 59, 0.0222231, 5.23581e-71, 1.0412, 7.29894e+14, 3.73356e-05, 9.81277e-06
0.000628029, 60, 0.0236181, 2.85604e-72, 0.949271, 7.80651e+14, 3.90223e-05, 1.18987e-05
0.000628029, 61, 0.0247304, 1.5556e-73, 0.866778, 8.3401e+14, 4.07558e-05, 1.12782e-05
0.000628029, 62, 0.0261013, 8.46066e-75, 0.792625, 8.90059e+14, 4.25366e-05, 1.16132e-05
0.000628029, 63, 0.0273984, 4.59519e-76, 0.725854, 9.48886e+14, 4.43652e-05, 1.35311e-05
0.000628029, 64, 0.0287891, 2.49238e-77, 0.665629, 1.01058e+15, 4.62422e-05, 1.24801e-05
0.000628029, 65, 0.030284, 1.35006e-78, 0.611222, 1.07524e+15, 4.81681e-05, 1.32319e-05
0.000628029, 66, 0.0317098, 7.30366e-80, 0.561992, 1.14295e+15, 5.01433e-05, 1.3122e-05
0.000628029, 67, 0.0332991, 3.9463e-81, 0.517381, 1.21381e+15, 5.21683e-05, 1.43508e-05
0.000628029, 68, 0.0348088, 2.12971e-82, 0.476895, 1.28792e+15, 5.42437e-05, 1.42292e-05
0.000628029, 69, 0.0364024, 1.148e-83, 0.440101, 1.36536e+15, 5.637e-05, 1.71149e-05
0.000628029, 70, 0.0380584, 6.18123e-85, 0.406615, 1.44625e+15, 5.85476e-05, 1.5292e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.000628029, 72, 0.0415636, 1.78615e-87, 0.348252, 1.61876e+15, 6.30587e-05, 1.70027e-05
0.000628029, 73, 0.0435015, 9.58643e-89, 0.32281, 1.71058e+15, 6.53931e-05, 1.83757e-05
0.000628029, 74, 0.0450986, 5.13991e-90, 0.299535, 1.80625e+15, 6.77809e-05, 2.05652e-05
0.000628029, 75, 0.0469719, 2.75313e-91, 0.278218, 1.90589e+15, 7.02224e-05, 2.11287e-05
0.000628029, 76, 0.0489025, 1.47326e-92, 0.258671, 2.00959e+15, 7.27181e-05, 1.90608e-05
0.000628029, 77, 0.0508832, 7.87641e-94, 0.240726, 2.11746e+15, 7.52686e-05, 1.9801e-05
0.000628029, 78, 0.0528779, 4.20708e-95, 0.224234, 2.22962e+15, 7.78742e-05, 2.04467e-05
0.000628029, 79, 0.0549508, 2.24516e-96, 0.209061, 2.34617e+15, 8.05355e-05, 2.13484e-05
0.000628029, 80, 0.0570962, 1.19712e-97, 0.195087, 2.46724e+15, 8.32529e-05, 2.51893e-05
0.000628029, 81, 0.0592433, 6.3777e-99, 0.182203, 2.59294e+15, 8.60268e-05, 2.59102e-05
0.000628029, 82, 0.061434, 3.39493e-100, 0.170312, 2.72337e+15, 8.88579e-05, 2.67446e-05
0.000628029, 83, 0.0635829, 1.80571e-101, 0.159328, 2.85867e+15, 9.17464e-05, 2.42902e-05
0.000628029, 84, 0.0658861, 9.59678e-103, 0.149172, 2.99895e+15, 9.46929e-05, 2.51859e-05
0.000628029, 85, 0.0681713, 5.09648e-104, 0.139771, 3.14433e+15, 9.76979e-05, 2.72706e-05
0.000628029, 86, 0.0705517, 2.70451e-105, 0.131063, 3.29493e+15, 0.000100762, 2.67686e-05
0.000628029, 87, 0.07291, 1.43414e-106, 0.122989, 3.45087e+15, 0.000103885, 3.16561e-05
0.000628029, 88, 0.0753554, 7.59944e-108, 0.115496, 3.61229e+15, 0.000107068, 3.22087e-05
0.000628029, 89, 0.0778329, 4.0241e-109, 0.108537, 3.77931e+15, 0.000110311, 3.22581e-05
0.000628029, 90, 0.08037, 2.12941e-110, 0.102068, 3.95205e+15, 0.000113615, 3.24722e-05
0.000628029, 91, 0.0829535, 1.12606e-111, 0.0960494, 4.13064e+15, 0.00011698, 3.32031e-05
0.000628029, 92, 0.0858485, 5.95083e-113, 0.0904459, 4.31522e+15, 0.000120407, 3.53128e-05
0.000628029, 93, 0.088571, 3.1428e-114, 0.0852248, 4.50592e+15, 0.000123896, 3.56738e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.000628029, 95, 0.0945614, 8.74951e-117, 0.0758128, 4.90621e+15, 0.000131061, 3.6475e-05
0.000628029, 96, 0.0972741, 4.61237e-118, 0.0715699, 5.11608e+15, 0.000134739, 3.67937e-05
0.000628029, 97, 0.0999991, 2.43001e-119, 0.0676048, 5.3326e+15, 0.00013848, 3.75228e-05
0.000628029, 98, 0.102771, 1.27951e-120, 0.0638967, 5.55592e+15, 0.000142286, 3.84623e-05
0.000628029, 99, 0.105691, 6.73337e-122, 0.0604267, 5.78619e+15, 0.000146156, 4.50066e-05
0.000628029, 100, 0.108621, 3.54145e-123, 0.0571771, 6.02354e+15, 0.000150092, 4.5188e-05
0.000628029, 101, 0.113052, 1.86164e-124, 0.0541321, 6.26812e+15, 0.000154093, 4.57648e-05
0.000628029, 102, 0.115897, 9.78088e-126, 0.0512768, 6.52008e+15, 0.00015816, 4.78927e-05
0.000628029, 103, 0.11802, 5.13611e-127, 0.0485979, 6.77955e+15, 0.000162294, 4.43259e-05
0.000628029, 104, 0.121008, 2.69568e-128, 0.0460828, 7.04669e+15, 0.000166494, 5.06243e-05
0.000628029, 105, 0.12412, 1.41412e-129, 0.0437201, 7.32165e+15, 0.000170762, 5.10113e-05
0.000756463, 5, 2.48647e-06, 12932.9, 679327, 2.15431e+10, 7.27884e-08, 1.95429e-08
0.000756463, 6, 5.19789e-06, 47.0981, 249220, 4.46717e+10, 1.12206e-07, 2.91233e-08
0.000756463, 7, 9.66109e-06, 0.162631, 106752, 8.27599e+10, 1.62581e-07, 4.2198e-08
0.000756463, 8, 1.64956e-05, 0.000528051, 51217.6, 1.41185e+11, 2.24945e-07, 5.85956e-08
0.000756463, 9, 2.63989e-05, 1.68828e-06, 26796.6, 2.26151e+11, 3.0029e-07, 7.79406e-08
0.000756463, 10, 4.01973e-05, 5.28419e-09, 15011.2, 3.44689e+11, 3.89572e-07, 1.01114e-07
0.000756463, 11, 5.86385e-05, 1.87783e-11, 8886.98, 5.0466e+11, 4.93714e-07, 1.28144e-07
nan, nan, nan, nan, nan, nan, nan, nan
0.000756463, 13, 0.000113194, 1.66319e-14, 3545.89, 9.84467e+11, 7.50139e-07, 2.08451e-07
0.000756463, 14, 0.000151489, 1.21032e-15, 2358.9, 1.32416e+12, 9.04142e-07, 2.34671e-07
0.000756463, 15, 0.000197747, 8.6526e-17, 1614.03, 1.74499e+12, 1.07645e-06, 2.79394e-07
0.000756463, 16, 0.000254072, 6.05047e-18, 1131.76, 2.25896e+12, 1.26788e-06, 3.29079e-07
0.000756463, 17, 0.000321109, 4.14797e-19, 810.858, 2.87888e+12, 1.47921e-06, 4.53306e-07
0.000756463, 18, 0.000399732, 2.79403e-20, 592.128, 3.61841e+12, 1.71124e-06, 5.1584e-07
0.000756463, 19, 0.000492029, 1.85258e-21, 439.814, 4.49203e+12, 1.96472e-06, 5.69266e-07
0.000756463, 20, 0.00059779, 1.21102e-22, 331.703, 5.51503e+12, 2.2404e-06, 6.2716e-07
0.000756463, 21, 0.000719383, 7.81517e-24, 253.634, 6.70355e+12, 2.53903e-06, 7.65706e-07
0.000756463, 22, 0.000857501, 4.98476e-25, 196.376, 8.07455e+12, 2.86132e-06, 8.28389e-07
0.000756463, 23, 0.00101421, 3.14562e-26, 153.784, 9.64582e+12, 3.208e-06, 8.68529e-07
0.000756463, 24, 0.00118934, 1.96567e-27, 121.689, 1.1436e+13, 3.57977e-06, 9.70382e-07
0.000756463, 25, 0.00138364, 1.2173e-28, 97.2174, 1.34644e+13, 3.97733e-06, 1.07391e-06
0.000756463, 26, 0.0016002, 7.47586e-30, 78.3539, 1.57515e+13, 4.40136e-06, 1.24019e-06
0.000756463, 27, 0.00183937, 4.55589e-31, 63.6669, 1.83182e+13, 4.85254e-06, 1.32061e-06
0.000756463, 28, 0.00210383, 2.75657e-32, 52.1249, 2.11865e+13, 5.33154e-06, 1.55485e-06
0.000756463, 29, 0.00239193, 1.65678e-33, 42.9759, 2.43792e+13, 5.83901e-06, 1.61044e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.000756463, 31, 0.00304606, 5.87626e-36, 29.78, 3.18328e+13, 6.94201e-06, 1.8409e-06
0.000756463, 32, 0.00342011, 3.47036e-37, 25.0086, 3.61433e+13, 7.53882e-06, 1.9682e-06
0.000756463, 33, 0.00381711, 2.03898e-38, 21.1148, 4.08774e+13, 8.16668e-06, 2.46261e-06
0.000756463, 34, 0.00424468, 1.1922e-39, 17.9176, 4.60621e+13, 8.82622e-06, 2.41968e-06
0.000756463, 35, 0.00470546, 6.93905e-41, 15.2771, 5.17249e+13, 9.51806e-06, 2.49797e-06
0.000756463, 36, 0.00520096, 4.0214e-42, 13.0843, 5.78946e+13, 1.02428e-05, 2.80394e-06
0.000756463, 37, 0.00572969, 2.32103e-43, 11.2539, 6.46003e+13, 1.10011e-05, 2.94107e-06
0.000756463, 38, 0.00629446, 1.33446e-44, 9.71861, 7.18724e+13, 1.17935e-05, 3.33501e-06
0.000756463, 39, 0.00688631, 7.64422e-46, 8.42478, 7.97418e+13, 1.26206e-05, 3.41853e-06
0.000756463, 40, 0.00752087, 4.36361e-47, 7.32966, 8.82405e+13, 1.34831e-05, 3.56119e-06
0.000756463, 41, 0.00819383, 2.48266e-48, 6.39886, 9.7401e+13, 1.43814e-05, 3.7612e-06
0.000756463, 42, 0.0089069, 1.40804e-49, 5.60458, 1.07257e+14, 1.53162e-05, 3.98806e-06
0.000756463, 43, 0.00966223, 7.96168e-51, 4.92422, 1.17842e+14, 1.62881e-05, 4.75187e-06
0.000756463, 44, 0.0104416, 4.48893e-52, 4.33935, 1.29193e+14, 1.72977e-05, 4.57351e-06
0.000756463, 45, 0.0112981, 2.52398e-53, 3.83482, 1.41344e+14, 1.83454e-05, 5.66045e-06
0.000756463, 46, 0.0121505, 1.41542e-54, 3.39818, 1.54333e+14, 1.94319e-05, 5.12971e-06
0.000756463, 47, 0.013069, 7.91753e-56, 3.01909, 1.68197e+14, 2.05578e-05, 5.66494e-06
0.000756463, 48, 0.0140561, 4.41819e-57, 2.68898, 1.82975e+14, 2.17236e-05, 5.70945e-06
0.000756463, 49, 0.0150952, 2.45976e-58, 2.40069, 1.98707e+14, 2.29298e-05, 6.28198e-06
0.000756463, 50, 0.0161343, 1.36639e-59, 2.14822, 2.15431e+14, 2.4177e-05, 6.50909e-06
0.000756463, 51, 0.0171619, 7.57403e-61, 1.92654, 2.33189e+14, 2.54657e-05, 6.85302e-06
0.000756463, 52, 0.0182855, 4.18973e-62, 1.73139, 2.52024e+14, 2.67965e-05, 7.01136e-06
0.000756463, 53, 0.0194713, 2.31306e-63, 1.55918, 2.71976e+14, 2.817e-05, 8.47835e-06
0.000756463, 54, 0.0208224, 1.27455e-64, 1.40685, 2.93091e+14, 2.95866e-05, 8.14705e-06
0.000756463, 55, 0.0220059, 7.01021e-66, 1.2718, 3.15412e+14, 3.10469e-05, 8.66954e-06
0.000756463, 56, 0.0234743, 3.84889e-67, 1.15181, 3.38985e+14, 3.25514e-05, 8.84116e-06
0.000756463, 57, 0.0246915, 2.10958e-68, 1.04497, 3.63854e+14, 3.41007e-05, 1.01505e-05
0.000756463, 58, 0.0261188, 1.15436e-69, 0.949642, 3.90067e+14, 3.56953e-05, 9.61569e-06
0.000756463, 59, 0.027575, 6.30655e-71, 0.864426, 4.17672e+14, 3.73356e-05, 9.87169e-06
0.000756463, 60, 0.0291059, 3.44012e-72, 0.788102, 4.46717e+14, 3.90223e-05, 1.07817e-05
0.000756463, 61, 0.0306758, 1.87373e-73, 0.719615, 4.77251e+14, 4.07558e-05, 1.13612e-05
