# L1 = 1.5, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
2.71859, 27, 13.7234, 1.6373e-27, 0.159441, 394.654, 4.85254e-06, 1.25948e-06
2.71859, 28, 15.5599, 9.90661e-29, 0.130536, 456.45, 5.33154e-06, 1.38381e-06
2.71859, 29, 17.5678, 5.95415e-30, 0.107625, 525.234, 5.83901e-06, 1.51552e-06
2.71859, 30, 19.7958, 3.55636e-31, 0.089317, 601.515, 6.37562e-06, 1.6548e-06
2.71859, 31, 22.0787, 2.11182e-32, 0.0745782, 685.816, 6.94201e-06, 1.80181e-06
2.71859, 32, 24.6267, 1.24718e-33, 0.0626291, 778.684, 7.53882e-06, 2.20574e-06
2.71859, 33, 27.2834, 7.32772e-35, 0.0528779, 880.677, 8.16668e-06, 2.11967e-06
2.71859, 34, 30.308, 4.28454e-36, 0.0448711, 992.377, 8.82622e-06, 2.29086e-06
2.71859, 35, 33.3279, 2.49376e-37, 0.0382584, 1114.38, 9.51806e-06, 2.47042e-06
2.71859, 36, 36.4945, 1.44522e-38, 0.032767, 1247.3, 1.02428e-05, 2.65854e-06
2.71859, 37, 40.0366, 8.34135e-40, 0.0281833, 1391.77, 1.10011e-05, 2.85535e-06
2.71859, 38, 43.6874, 4.79579e-41, 0.0243384, 1548.44, 1.17935e-05, 3.06102e-06
2.71859, 39, 47.4054, 2.74719e-42, 0.0210982, 1717.99, 1.26206e-05, 3.48987e-06
2.71859, 40, 51.4571, 1.5682e-43, 0.0183557, 1901.08, 1.34831e-05, 3.49954e-06
2.71859, 41, 55.7147, 8.92223e-45, 0.0160247, 2098.44, 1.43814e-05, 3.73271e-06
2.71859, 42, 60.3627, 5.06025e-46, 0.0140356, 2310.78, 1.53162e-05, 3.97535e-06
2.71859, 43, 64.8987, 2.86128e-47, 0.0123317, 2538.84, 1.62881e-05, 4.22838e-06
2.71859, 44, 69.7486, 1.61324e-48, 0.010867, 2783.38, 1.72977e-05, 4.71919e-06
2.71859, 45, 74.8954, 9.07071e-50, 0.00960356, 3045.17, 1.83454e-05, 4.76158e-06
2.71859, 46, 80.2513, 5.08675e-51, 0.00851007, 3325.01, 1.94319e-05, 5.04359e-06
2.71859, 47, 85.8509, 2.84541e-52, 0.00756071, 3623.7, 2.05578e-05, 5.3358e-06
2.71859, 48, 91.7495, 1.58782e-53, 0.00673402, 3942.09, 2.17236e-05, 5.63838e-06
2.71859, 49, 97.7133, 8.83992e-55, 0.00601205, 4281, 2.29298e-05, 5.95145e-06
2.71859, 50, 104.063, 4.91055e-56, 0.0053798, 4641.32, 2.4177e-05, 6.27516e-06
2.71859, 51, 110.239, 2.72197e-57, 0.00482464, 5023.91, 2.54657e-05, 6.60965e-06
2.71859, 52, 116.857, 1.50571e-58, 0.00433593, 5429.68, 2.67965e-05, 6.95507e-06
2.71859, 53, 124.369, 8.31269e-60, 0.00390466, 5859.55, 2.817e-05, 7.31155e-06
2.71859, 54, 131.221, 4.5805e-61, 0.00352318, 6314.46, 2.95866e-05, 7.67924e-06
2.71859, 55, 138.338, 2.51934e-62, 0.00318498, 6795.35, 3.10469e-05, 8.05827e-06
2.71859, 56, 146.675, 1.38322e-63, 0.00288448, 7303.2, 3.25514e-05, 8.44877e-06
2.71859, 57, 154.045, 7.58145e-65, 0.00261691, 7839, 3.41007e-05, 8.85088e-06
2.71859, 58, 162.123, 4.14855e-66, 0.00237819, 8403.75, 3.56953e-05, 9.26475e-06
2.71859, 59, 170.735, 2.26646e-67, 0.00216479, 8998.48, 3.73356e-05, 9.69696e-06
2.71859, 60, 179.065, 1.23631e-68, 0.00197365, 9624.23, 3.90223e-05, 1.01636e-05
2.71859, 61, 187.955, 6.73383e-70, 0.00180213, 10282.1, 4.07558e-05, 1.05782e-05
2.71859, 62, 196.855, 3.66242e-71, 0.00164796, 10973.1, 4.25366e-05, 1.16525e-05
2.71859, 63, 206.395, 1.98915e-72, 0.00150913, 11698.3, 4.43652e-05, 1.1515e-05
2.71859, 64, 215.49, 1.07889e-73, 0.00138392, 12458.9, 4.62422e-05, 1.20022e-05
2.71859, 65, 225.333, 5.84409e-75, 0.0012708, 13256.1, 4.81681e-05, 1.25021e-05
2.71859, 66, 234.911, 3.16158e-76, 0.00116845, 14090.8, 5.01433e-05, 1.30147e-05
2.71859, 67, 247.319, 1.70826e-77, 0.0010757, 14964.4, 5.21683e-05, 1.35404e-05
2.71859, 68, 255.102, 9.21899e-79, 0.000991521, 15878, 5.42437e-05, 1.40795e-05
2.71859, 69, 265.723, 4.96943e-80, 0.000915021, 16832.8, 5.637e-05, 1.48996e-05
2.71859, 70, 277.68, 2.67571e-81, 0.000845399, 17830.1, 5.85476e-05, 1.51961e-05
2.71859, 71, 287.733, 1.43911e-82, 0.000781952, 18871, 6.0777e-05, 1.58589e-05
2.71859, 72, 299.025, 7.73184e-84, 0.000724056, 19956.8, 6.30587e-05, 1.71638e-05
2.71859, 73, 312.497, 4.14974e-85, 0.000671159, 21088.8, 6.53931e-05, 1.69729e-05
2.71859, 74, 325.264, 2.22494e-86, 0.000622768, 22268.3, 6.77809e-05, 1.75926e-05
2.71859, 75, 334.284, 1.19176e-87, 0.000578448, 23496.7, 7.02224e-05, 1.85813e-05
2.71859, 76, 350.194, 6.3774e-89, 0.000537807, 24775.1, 7.27181e-05, 1.88741e-05
2.71859, 77, 361.319, 3.40951e-90, 0.000500498, 26105, 7.52686e-05, 2.12161e-05
2.71859, 78, 372.047, 1.82114e-91, 0.000466209, 27487.8, 7.78742e-05, 2.02123e-05
2.71859, 79, 384.83, 9.71878e-93, 0.000434662, 28924.7, 8.05355e-05, 2.09031e-05
2.71859, 80, 404.336, 5.18206e-94, 0.000405608, 30417.3, 8.32529e-05, 2.16084e-05
2.71859, 81, 417.387, 2.76075e-95, 0.00037882, 31966.9, 8.60268e-05, 2.23284e-05
2.71859, 82, 430.694, 1.46958e-96, 0.000354099, 33575, 8.88579e-05, 2.30632e-05
2.71859, 83, 444.298, 7.8165e-98, 0.000331262, 35243, 9.17464e-05, 2.38129e-05
2.71859, 84, 458.259, 4.15422e-99, 0.000310145, 36972.5, 9.46929e-05, 2.45785e-05
2.71859, 85, 468.723, 2.20614e-100, 0.000290601, 38764.7, 9.76979e-05, 2.5358e-05
2.71859, 86, 485.128, 1.17072e-101, 0.000272496, 40621.4, 0.000100762, 2.61528e-05
2.71859, 87, 499.819, 6.20804e-103, 0.000255708, 42544, 0.000103885, 2.69635e-05
2.71859, 88, 513.279, 3.28962e-104, 0.00024013, 44534, 0.000107068, 3.15728e-05
2.71859, 89, 530.342, 1.74194e-105, 0.000225661, 46593, 0.000110311, 2.86314e-05
2.71859, 90, 548.259, 9.21773e-107, 0.000212211, 48722.7, 0.000113615, 2.94889e-05
2.71859, 91, 564.657, 4.87444e-108, 0.000199698, 50924.5, 0.00011698, 3.03624e-05
2.71859, 92, 572.58, 2.57597e-109, 0.000188048, 53200.1, 0.000120407, 3.48046e-05
2.71859, 93, 591.626, 1.36044e-110, 0.000177192, 55551.1, 0.000123896, 3.37339e-05
2.71859, 94, 604.712, 7.18037e-112, 0.00016707, 57979.2, 0.000127447, 3.3079e-05
2.71859, 95, 641.574, 3.78745e-113, 0.000157624, 60486.1, 0.000131061, 3.40171e-05
2.71859, 96, 667.027, 1.99658e-114, 0.000148802, 63073.4, 0.000134739, 3.49716e-05
2.71859, 97, 689.959, 1.05189e-115, 0.000140558, 65742.8, 0.00013848, 3.59427e-05
2.71859, 98, 713.345, 5.53868e-117, 0.000132849, 68496, 0.000142286, 3.69305e-05
2.71859, 99, 737.442, 2.91471e-118, 0.000125634, 71334.9, 0.000146156, 4.02282e-05
2.71859, 100, 760.784, 1.53301e-119, 0.000118878, 74261.1, 0.000150092, 3.89607e-05
2.71859, 101, 782.77, 8.05858e-121, 0.000112547, 77276.3, 0.000154093, 4.01683e-05
2.71859, 102, 804.633, 4.23391e-122, 0.000106611, 80382.6, 0.00015816, 4.10506e-05
2.71859, 103, 827.027, 2.2233e-123, 0.000101041, 83581.5, 0.000162294, 4.21235e-05
2.71859, 104, 845.79, 1.1669e-124, 9.58115e-05, 86874.9, 0.000166494, 4.3214e-05
2.71859, 105, 863.963, 6.12138e-126, 9.08992e-05, 90264.8, 0.000170762, 4.43214e-05
3.27455, 5, 0.0283325, 0.0157169, 1412.4, 0.265593, 7.27884e-08, 1.88923e-08
3.27455, 6, 0.0583271, 0.00181747, 518.157, 0.550734, 1.12206e-07, 2.91233e-08
3.27455, 7, 0.10723, 0.000195418, 221.949, 1.0203, 1.62581e-07, 4.2198e-08
3.27455, 8, 0.181005, 1.91073e-05, 106.487, 1.74059, 2.24945e-07, 5.83847e-08
3.27455, 9, 0.287025, 1.73414e-06, 55.7133, 2.78809, 3.0029e-07, 7.79406e-08
3.27455, 10, 0.431759, 1.48295e-07, 31.2099, 4.24949, 3.89572e-07, 1.01114e-07
3.27455, 11, 0.623664, 1.20789e-08, 18.4771, 6.22168, 4.93714e-07, 1.28144e-07
3.27455, 12, 0.871004, 9.44686e-10, 11.4498, 8.81174, 6.13613e-07, 1.59264e-07
3.27455, 13, 1.18183, 7.13857e-11, 7.37233, 12.137, 7.50139e-07, 1.94699e-07
3.27455, 14, 1.56544, 5.23742e-12, 4.90443, 16.3248, 9.04142e-07, 2.34671e-07
3.27455, 15, 2.03017, 3.74545e-13, 3.35576, 21.513, 1.07645e-06, 2.79394e-07
3.27455, 16, 2.58399, 2.6191e-14, 2.35306, 27.8495, 1.26788e-06, 3.40544e-07
3.27455, 17, 3.24067, 1.79556e-15, 1.68587, 35.4922, 1.47921e-06, 3.83932e-07
3.27455, 18, 4.00054, 1.20947e-16, 1.2311, 44.6095, 1.71124e-06, 4.44155e-07
3.27455, 19, 4.87792, 8.01937e-18, 0.914425, 55.3798, 1.96472e-06, 5.09945e-07
3.27455, 20, 5.87874, 5.24221e-19, 0.689649, 67.9918, 2.2404e-06, 5.81499e-07
3.27455, 21, 7.021, 3.383e-20, 0.527335, 82.6445, 2.53903e-06, 6.59008e-07
3.27455, 22, 8.29778, 2.15778e-21, 0.408289, 99.5469, 2.86132e-06, 7.48741e-07
3.27455, 23, 9.72919, 1.36166e-22, 0.319735, 118.918, 3.208e-06, 8.83199e-07
3.27455, 24, 11.3175, 8.50893e-24, 0.253006, 140.988, 3.57977e-06, 9.29135e-07
3.27455, 25, 13.0742, 5.26938e-25, 0.202126, 165.996, 3.97733e-06, 1.03232e-06
3.27455, 26, 15.0079, 3.23612e-26, 0.162907, 194.192, 4.40136e-06, 1.14238e-06
3.27455, 27, 17.1326, 1.97213e-27, 0.132371, 225.835, 4.85254e-06, 1.25948e-06
3.27455, 28, 19.4192, 1.19325e-28, 0.108374, 261.197, 5.33154e-06, 1.38381e-06
3.27455, 29, 21.917, 7.1718e-30, 0.0893519, 300.558, 5.83901e-06, 1.51552e-06
nan, nan, nan, nan, nan, nan, nan, nan
3.27455, 31, 27.522, 2.54369e-32, 0.0619161, 392.449, 6.94201e-06, 1.80181e-06
3.27455, 32, 30.6716, 1.50224e-33, 0.0519958, 445.591, 7.53882e-06, 1.95671e-06
3.27455, 33, 33.9815, 8.82626e-35, 0.0439002, 503.956, 8.16668e-06, 2.46493e-06
3.27455, 34, 37.6564, 5.16074e-36, 0.0372528, 567.875, 8.82622e-06, 2.29086e-06
3.27455, 35, 41.3949, 3.00375e-37, 0.0317628, 637.689, 9.51806e-06, 2.47042e-06
3.27455, 36, 45.3943, 1.74077e-38, 0.0272038, 713.751, 1.02428e-05, 2.65854e-06
3.27455, 37, 49.6961, 1.00472e-39, 0.0233983, 796.423, 1.10011e-05, 2.85535e-06
3.27455, 38, 54.1668, 5.77654e-41, 0.0202061, 886.077, 1.17935e-05, 3.44428e-06
3.27455, 39, 58.982, 3.309e-42, 0.0175161, 983.095, 1.26206e-05, 3.2757e-06
3.27455, 40, 64.2161, 1.8889e-43, 0.0152392, 1087.87, 1.34831e-05, 3.49954e-06
3.27455, 41, 69.5906, 1.07469e-44, 0.013304, 1200.8, 1.43814e-05, 3.73271e-06
3.27455, 42, 74.7402, 6.09509e-46, 0.0116526, 1322.31, 1.53162e-05, 4.03231e-06
3.27455, 43, 80.5404, 3.44642e-47, 0.010238, 1452.82, 1.62881e-05, 4.23429e-06
3.27455, 44, 86.5234, 1.94315e-48, 0.00902201, 1592.75, 1.72977e-05, 4.48963e-06
3.27455, 45, 92.8218, 1.09257e-49, 0.00797304, 1742.56, 1.83454e-05, 4.93611e-06
3.27455, 46, 99.4752, 6.12701e-51, 0.00706521, 1902.69, 1.94319e-05, 5.08966e-06
3.27455, 47, 106.388, 3.42731e-52, 0.00627704, 2073.62, 2.05578e-05, 5.3358e-06
3.27455, 48, 113.466, 1.91253e-53, 0.0055907, 2255.81, 2.17236e-05, 5.63838e-06
3.27455, 49, 120.986, 1.06477e-54, 0.00499131, 2449.75, 2.29298e-05, 5.95145e-06
3.27455, 50, 128.626, 5.91477e-56, 0.0044664, 2655.93, 2.4177e-05, 6.27516e-06
3.27455, 51, 136.445, 3.27862e-57, 0.0040055, 2874.87, 2.54657e-05, 6.60965e-06
3.27455, 52, 144.594, 1.81364e-58, 0.00359977, 3107.06, 2.67965e-05, 7.60584e-06
3.27455, 53, 153.632, 1.00127e-59, 0.00324172, 3353.05, 2.817e-05, 7.31155e-06
3.27455, 54, 162.128, 5.51723e-61, 0.00292501, 3613.37, 2.95866e-05, 7.71791e-06
3.27455, 55, 170.967, 3.03455e-62, 0.00264422, 3888.55, 3.10469e-05, 8.05827e-06
3.27455, 56, 181.195, 1.66609e-63, 0.00239474, 4179.16, 3.25514e-05, 8.44877e-06
3.27455, 57, 190.061, 9.13188e-65, 0.00217261, 4485.76, 3.41007e-05, 8.85088e-06
3.27455, 58, 199.917, 4.99694e-66, 0.00197442, 4808.93, 3.56953e-05, 9.26475e-06
3.27455, 59, 210.039, 2.72996e-67, 0.00179724, 5149.26, 3.73356e-05, 9.6905e-06
3.27455, 60, 221.099, 1.48914e-68, 0.00163856, 5507.34, 3.90223e-05, 1.01283e-05
3.27455, 61, 232.127, 8.11092e-70, 0.00149616, 5883.78, 4.07558e-05, 1.05782e-05
3.27455, 62, 243.911, 4.4114e-71, 0.00136817, 6279.19, 4.25366e-05, 1.10404e-05
nan, nan, nan, nan, nan, nan, nan, nan
3.27455, 64, 265.218, 1.29953e-73, 0.00114896, 7129.46, 4.62422e-05, 1.28276e-05
3.27455, 65, 277.092, 7.03923e-75, 0.00105504, 7585.61, 4.81681e-05, 1.25021e-05
3.27455, 66, 289.284, 3.80813e-76, 0.000970066, 8063.3, 5.01433e-05, 1.54177e-05
3.27455, 67, 304.795, 2.05761e-77, 0.000893062, 8563.2, 5.21683e-05, 1.35404e-05
3.27455, 68, 314.611, 1.11043e-78, 0.000823178, 9086, 5.42437e-05, 1.4079e-05
3.27455, 69, 327.438, 5.9857e-80, 0.000759666, 9632.37, 5.637e-05, 1.46309e-05
3.27455, 70, 340.69, 3.2229e-81, 0.000701865, 10203, 5.85476e-05, 1.68173e-05
3.27455, 71, 355.572, 1.73341e-82, 0.00064919, 10798.7, 6.0777e-05, 1.57747e-05
3.27455, 72, 369.345, 9.31302e-84, 0.000601124, 11420, 6.30587e-05, 1.6367e-05
3.27455, 73, 386.957, 4.99837e-85, 0.000557208, 12067.8, 6.53931e-05, 1.69729e-05
3.27455, 74, 402.589, 2.67995e-86, 0.000517033, 12742.8, 6.77809e-05, 1.75926e-05
3.27455, 75, 411.203, 1.43548e-87, 0.000480237, 13445.7, 7.02224e-05, 1.82291e-05
3.27455, 76, 432.113, 7.6816e-89, 0.000446497, 14177.2, 7.27181e-05, 1.88741e-05
3.27455, 77, 441.596, 4.10677e-90, 0.000415522, 14938.3, 7.52686e-05, 1.95361e-05
3.27455, 78, 457.223, 2.19357e-91, 0.000387055, 15729.5, 7.78742e-05, 2.02123e-05
3.27455, 79, 480.33, 1.17063e-92, 0.000360864, 16551.8, 8.05355e-05, 2.09031e-05
3.27455, 80, 496.737, 6.24182e-94, 0.000336743, 17405.9, 8.32529e-05, 2.16084e-05
3.27455, 81, 512.738, 3.32534e-95, 0.000314503, 18292.7, 8.60268e-05, 2.23284e-05
3.27455, 82, 528.94, 1.77012e-96, 0.000293979, 19212.9, 8.88579e-05, 2.30632e-05
3.27455, 83, 545.499, 9.415e-98, 0.000275019, 20167.4, 9.17464e-05, 2.38129e-05
3.27455, 84, 559.043, 5.00377e-99, 0.000257488, 21157, 9.46929e-05, 2.45777e-05
3.27455, 85, 577.745, 2.65731e-100, 0.000241262, 22182.6, 9.76979e-05, 2.53576e-05
3.27455, 86, 596.812, 1.41014e-101, 0.000226231, 23245.1, 0.000100762, 2.61528e-05
3.27455, 87, 614.413, 7.4776e-103, 0.000212294, 24345.2, 0.000103885, 2.69635e-05
3.27455, 88, 631.805, 3.96235e-104, 0.00019936, 25484, 0.000107068, 2.77896e-05
3.27455, 89, 652.147, 2.09817e-105, 0.000187348, 26662.3, 0.000110311, 2.8977e-05
3.27455, 90, 673.597, 1.11028e-106, 0.000176181, 27880.9, 0.000113615, 2.94889e-05
3.27455, 91, 692.727, 5.87128e-108, 0.000165793, 29140.9, 0.00011698, 3.03624e-05
3.27455, 92, 705.519, 3.10277e-109, 0.00015612, 30443.1, 0.000120407, 3.20837e-05
3.27455, 93, 741.974, 1.63866e-110, 0.000147108, 31788.4, 0.000123896, 3.21573e-05
3.27455, 94, 766.701, 8.64878e-112, 0.000138704, 33177.9, 0.000127447, 3.3079e-05
3.27455, 95, 796.666, 4.562e-113, 0.000130862, 34612.4, 0.000131061, 3.40171e-05
3.27455, 96, 824.4, 2.40489e-114, 0.000123538, 36092.9, 0.000134739, 3.49716e-05
3.27455, 97, 852.38, 1.26701e-115, 0.000116694, 37620.4, 0.00013848, 3.59427e-05
3.27455, 98, 880.392, 6.67136e-117, 0.000110293, 39195.9, 0.000142286, 3.89986e-05
3.27455, 99, 907.464, 3.51078e-118, 0.000104304, 40820.4, 0.000146156, 3.79357e-05
3.27455, 100, 933.809, 1.84652e-119, 9.86945e-05, 42494.9, 0.000150092, 3.89565e-05
3.27455, 101, 958.826, 9.70659e-121, 9.34384e-05, 44220.4, 0.000154093, 3.9995e-05
3.27455, 102, 985.796, 5.09976e-122, 8.85099e-05, 45997.9, 0.00015816, 4.10506e-05
3.27455, 103, 1004.42, 2.67797e-123, 8.38858e-05, 47828.4, 0.000162294, 4.21235e-05
3.27455, 104, 984.583, 1.40553e-124, 7.95444e-05, 49713, 0.000166494, 4.33625e-05
3.27455, 105, 1006.22, 7.37322e-126, 7.54661e-05, 51652.8, 0.000170762, 4.43236e-05
3.94421, 5, 0.0357907, 0.0184291, 1172.6, 0.151982, 7.27884e-08, 1.88923e-08
3.94421, 6, 0.0737564, 0.00218733, 430.183, 0.31515, 1.12206e-07, 2.91233e-08
3.94421, 7, 0.135258, 0.000235375, 184.266, 0.583855, 1.62581e-07, 4.2198e-08
3.94421, 8, 0.228581, 2.30148e-05, 88.4077, 0.99603, 2.24945e-07, 5.83847e-08
3.94421, 9, 0.361406, 2.08877e-06, 46.2542, 1.59545, 3.0029e-07, 7.79406e-08
3.94421, 10, 0.543645, 1.78622e-07, 25.911, 2.43171, 3.89572e-07, 1.01114e-07
3.94421, 11, 0.784918, 1.4549e-08, 15.34, 3.56027, 4.93714e-07, 1.28144e-07
3.94421, 12, 1.09546, 1.13788e-09, 9.50579, 5.0424, 6.13613e-07, 1.59264e-07
3.94421, 13, 1.48557, 8.59844e-11, 6.12063, 6.94522, 7.50139e-07, 1.94699e-07
3.94421, 14, 1.96604, 6.30849e-12, 4.07175, 9.34168, 9.04142e-07, 2.34671e-07
3.94421, 15, 2.54818, 4.51141e-13, 2.78601, 12.3106, 1.07645e-06, 2.79394e-07
3.94421, 16, 3.24223, 3.15472e-14, 1.95355, 15.9365, 1.26788e-06, 3.41236e-07
3.94421, 17, 4.05894, 2.16276e-15, 1.39964, 20.3099, 1.47921e-06, 3.83932e-07
3.94421, 18, 5.01364, 1.45681e-16, 1.02208, 25.5272, 1.71124e-06, 4.44155e-07
3.94421, 19, 6.11812, 9.65936e-18, 0.759172, 31.6903, 1.96472e-06, 5.09945e-07
3.94421, 20, 7.36387, 6.31426e-19, 0.572559, 38.9074, 2.2404e-06, 5.81499e-07
3.94421, 21, 8.78933, 4.07483e-20, 0.437803, 47.2922, 2.53903e-06, 6.59008e-07
3.94421, 22, 10.4423, 2.59906e-21, 0.338969, 56.9644, 2.86132e-06, 7.4266e-07
3.94421, 23, 12.2285, 1.64013e-22, 0.265449, 68.0493, 3.208e-06, 8.35351e-07
3.94421, 24, 14.1496, 1.0249e-23, 0.21005, 80.6785, 3.57977e-06, 9.29135e-07
3.94421, 25, 16.3383, 6.34699e-25, 0.167809, 94.9889, 3.97733e-06, 1.03232e-06
3.94421, 26, 18.8538, 3.89792e-26, 0.135248, 111.124, 4.40136e-06, 1.14238e-06
3.94421, 27, 21.3896, 2.37544e-27, 0.109897, 129.231, 4.85254e-06, 1.25948e-06
3.94421, 28, 24.2349, 1.43728e-28, 0.0899737, 149.467, 5.33154e-06, 1.38381e-06
3.94421, 29, 27.3377, 8.63846e-30, 0.0741815, 171.991, 5.83901e-06, 1.51552e-06
3.94421, 30, 30.8027, 5.15967e-31, 0.0615627, 196.969, 6.37562e-06, 1.6548e-06
3.94421, 31, 34.4848, 3.06389e-32, 0.0514038, 224.574, 6.94201e-06, 1.83514e-06
3.94421, 32, 38.1734, 1.80945e-33, 0.0431678, 254.984, 7.53882e-06, 1.95671e-06
3.94421, 33, 42.3222, 1.06313e-34, 0.0364467, 288.382, 8.16668e-06, 2.11967e-06
3.94421, 34, 46.807, 6.21613e-36, 0.0309279, 324.959, 8.82622e-06, 2.29086e-06
3.94421, 35, 51.4354, 3.61803e-37, 0.02637, 364.909, 9.51806e-06, 2.47042e-06
3.94421, 36, 56.4717, 2.09676e-38, 0.0225851, 408.435, 1.02428e-05, 2.65854e-06
3.94421, 37, 61.7752, 1.21019e-39, 0.0194256, 455.742, 1.10011e-05, 2.85535e-06
3.94421, 38, 67.3502, 6.95787e-41, 0.0167755, 507.046, 1.17935e-05, 3.06102e-06
3.94421, 39, 73.2364, 3.9857e-42, 0.0145422, 562.563, 1.26206e-05, 3.2757e-06
3.94421, 40, 79.5399, 2.27519e-43, 0.0126519, 622.519, 1.34831e-05, 3.49954e-06
3.94421, 41, 86.002, 1.29446e-44, 0.0110452, 687.144, 1.43814e-05, 3.73271e-06
3.94421, 42, 92.7838, 7.34155e-46, 0.00967417, 756.676, 1.53162e-05, 4.10835e-06
3.94421, 43, 99.9617, 4.15123e-47, 0.00849979, 831.355, 1.62881e-05, 4.22761e-06
3.94421, 44, 107.885, 2.34053e-48, 0.00749023, 911.43, 1.72977e-05, 4.52987e-06
3.94421, 45, 115.109, 1.316e-49, 0.00661936, 997.155, 1.83454e-05, 4.8182e-06
3.94421, 46, 123.309, 7.38001e-51, 0.00586566, 1088.79, 1.94319e-05, 5.04359e-06
3.94421, 47, 131.72, 4.1282e-52, 0.00521131, 1186.6, 2.05578e-05, 5.3358e-06
3.94421, 48, 140.981, 2.30365e-53, 0.0046415, 1290.86, 2.17236e-05, 5.63838e-06
3.94421, 49, 149.598, 1.28252e-54, 0.00414387, 1401.84, 2.29298e-05, 5.95145e-06
3.94421, 50, 159.086, 7.12437e-56, 0.00370809, 1519.82, 2.4177e-05, 6.27516e-06
3.94421, 51, 168.76, 3.94911e-57, 0.00332544, 1645.1, 2.54657e-05, 6.60965e-06
3.94421, 52, 179.896, 2.18453e-58, 0.00298859, 1777.98, 2.67965e-05, 7.78426e-06
3.94421, 53, 189.775, 1.20603e-59, 0.00269133, 1918.74, 2.817e-05, 7.31155e-06
3.94421, 54, 200.327, 6.64553e-61, 0.00242839, 2067.7, 2.95866e-05, 7.67924e-06
3.94421, 55, 211.263, 3.65513e-62, 0.00219528, 2225.17, 3.10469e-05, 8.05827e-06
3.94421, 56, 223.522, 2.00681e-63, 0.00198816, 2391.47, 3.25514e-05, 8.44877e-06
3.94421, 57, 235.146, 1.09994e-64, 0.00180374, 2566.92, 3.41007e-05, 8.85088e-06
3.94421, 58, 246.794, 6.01883e-66, 0.0016392, 2751.85, 3.56953e-05, 9.26475e-06
3.94421, 59, 259.266, 3.28824e-67, 0.0014921, 2946.6, 3.73356e-05, 9.95987e-06
3.94421, 60, 272.827, 1.79368e-68, 0.00136036, 3151.5, 3.90223e-05, 1.01283e-05
3.94421, 61, 286.656, 9.76963e-70, 0.00124214, 3366.91, 4.07558e-05, 1.05782e-05
3.94421, 62, 300.315, 5.31354e-71, 0.00113588, 3593.18, 4.25366e-05, 1.10404e-05
3.94421, 63, 313.867, 2.88591e-72, 0.00104019, 3830.67, 4.43652e-05, 1.1515e-05
3.94421, 64, 330.988, 1.56528e-73, 0.000953883, 4079.74, 4.62422e-05, 1.20022e-05
3.94421, 65, 341.709, 8.47878e-75, 0.000875914, 4340.76, 4.81681e-05, 1.25021e-05
3.94421, 66, 356.471, 4.58691e-76, 0.000805366, 4614.11, 5.01433e-05, 1.37698e-05
3.94421, 67, 372.55, 2.47839e-77, 0.000741436, 4900.18, 5.21683e-05, 1.35404e-05
3.94421, 68, 388.016, 1.33752e-78, 0.000683417, 5199.34, 5.42437e-05, 1.4079e-05
3.94421, 69, 404.092, 7.20979e-80, 0.000630688, 5512, 5.637e-05, 1.46309e-05
3.94421, 70, 419.871, 3.88199e-81, 0.000582701, 5838.55, 5.85476e-05, 1.51961e-05
3.94421, 71, 436.354, 2.0879e-82, 0.000538969, 6179.4, 6.0777e-05, 1.57747e-05
3.94421, 72, 458.702, 1.12176e-83, 0.000499064, 6534.96, 6.30587e-05, 1.6367e-05
3.94421, 73, 474.678, 6.02056e-85, 0.000462604, 6905.64, 6.53931e-05, 1.69729e-05
3.94421, 74, 489.476, 3.22801e-86, 0.00042925, 7291.88, 6.77809e-05, 1.75926e-05
3.94421, 75, 509.297, 1.72904e-87, 0.000398702, 7694.1, 7.02224e-05, 1.82263e-05
3.94421, 76, 524.274, 9.25252e-89, 0.000370689, 8112.73, 7.27181e-05, 2.22064e-05
3.94421, 77, 542.99, 4.94661e-90, 0.000344974, 8548.22, 7.52686e-05, 1.95361e-05
3.94421, 78, 561.867, 2.64217e-91, 0.00032134, 9001.01, 7.78742e-05, 2.02123e-05
3.94421, 79, 591.444, 1.41003e-92, 0.000299596, 9471.55, 8.05355e-05, 2.09031e-05
3.94421, 80, 611.919, 7.51829e-94, 0.00027957, 9960.3, 8.32529e-05, 2.16084e-05
3.94421, 81, 630.929, 4.00538e-95, 0.000261106, 10467.7, 8.60268e-05, 2.23284e-05
3.94421, 82, 650.207, 2.13211e-96, 0.000244067, 10994.3, 8.88579e-05, 2.30632e-05
3.94421, 83, 670.068, 1.13404e-97, 0.000228326, 11540.5, 9.17464e-05, 2.38129e-05
3.94421, 84, 686.225, 6.02706e-99, 0.000213771, 12106.8, 9.46929e-05, 2.45777e-05
3.94421, 85, 712.648, 3.20073e-100, 0.0002003, 12693.7, 9.76979e-05, 2.60535e-05
3.94421, 86, 737.17, 1.69851e-101, 0.000187821, 13301.7, 0.000100762, 2.61528e-05
3.94421, 87, 756.578, 9.0068e-103, 0.00017625, 13931.2, 0.000103885, 2.71769e-05
3.94421, 88, 777.684, 4.77267e-104, 0.000165512, 14582.9, 0.000107068, 2.79628e-05
3.94421, 89, 801.958, 2.52725e-105, 0.000155539, 15257.1, 0.000110311, 2.86314e-05
